no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
47,N5,気,기운 기,"""기운 기"". 기운, 정신, 기체",キ、ケ,,"気 = 气 + 㐅。 气는 ""하늘의 구름이 흘러가는 모습""을 그린 모양자입니다. 㐅는 여기서는 단순히 장식으로 더해진 것입니다. 気는 ""구름이 흘러가다(气)"" -> ""기운이 흐르다"" -> ""기운, 기""라는 뜻의 글자입니다.",음독은 キ、ケ입니다. 사용 빈도는 キ가 훨씬 높습니다.,気의 정식 훈독은 없습니다.,no
48,N5,小,작을 소,"""작을 소"". 작다",ショウ,ちい(さい)、こ、お,"小는 ""작은 물방울 세 개가 튀는 모습""을 그린 상형문자입니다. ""작은 물방울 파편들"" -> ""작다""라는 의미입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"小さい는 ""작다""라는 뜻의 형용사입니다.",no
49,N5,七,일곱 칠,"""일곱 칠"". 일곱",シチ,なな、なな(つ)、なの,"七는 본래 ""칼로 무언가를 내리치는 모습""을 그린 상형문자입니다. 그러나 이후 발음이 같다는 이유로 ""7""이라는 뜻으로 쓰이게 된 것입니다. 즉, 七의 모양과 의미 사이에는 아무런 관계도 없습니다.",음독은 シチ입니다. 특별한 점은 없습니다.,"なな는 ""7""을 뜻하는 일본 고유단어입니다.",no
50,N5,山,메 산,"""메 산"". 산",サン,やま,"山는 ""산""의 모습을 본따 그린 상형문자입니다.",음독은 サン입니다. 특별한 점은 없습니다.,"山는 ""산""을 뜻합니다.",no
51,N5,話,말씀 화,"""말씀 화"". 이야기, 대화",ワ,はな(す)、はなし,"話 = 言 + 舌。 「言」는 ""말하다""라는 뜻입니다. 「舌」는 ""혀""를 뜻하는 부수입니다(링크 참조). 話는 ""혀(舌)를 움직이며 말하다(言)"" -> ""이야기, 대화""라는 뜻의 글자입니다.",음독은 ワ입니다. 특별한 점은 없습니다.,"話す는 ""말하다, 이야기하다""라는 뜻의 타동사입니다. 話는 ""이야기, 말""을 뜻합니다.",no
52,N5,多,많을 다,"""많을 다"". 많다",タ,おお(い),"多는 ""똑같은 물건이 여러 개 쌓여있는 모습""을 그린 상형문자입니다. ""물건이 많이 쌓여있다"" -> ""많다""라는 의미입니다.",음독은 タ입니다. 특별한 점은 없습니다.,"多い는 ""많다""라는 뜻의 형용사입니다.",no
53,N5,安,편안 안,"""편안 안"". 편안하다",アン,やす(い),"安 = 宀 + 女。 「宀」는 ""집""을 뜻하는 부수입니다(링크 참조). 女(""계집 녀"")는 ""여자""를 뜻하는 상용한자입니다. 女는 ""앉아있는 여자의 옆모습""을 그린 상형문자입니다. 安는 ""안락한 집(宀)안에 앉아있는 여자(女)"" -> ""편안하다""라는 뜻의 글자입니다.",음독은 アン입니다. 특별한 점은 없습니다.,"安い는 ""값이 싸다, 편안하다""라는 뜻의 형용사입니다. 예문) 安い値段싼 가격 気が安い 마음이 편안하다",no
54,N5,女,계집 녀,"""계집 녀"". 여자",ジョ、ニョ、ニョウ,おんな、め,"女는 ""앉아있는 여자의 옆모습""을 본따 그린 상형문자입니다.",음독은 ジョ、ニョ、ニョウ입니다. 그러나 대다수는 ジョ로 읽습니다. ニョ와 ニョウ는 일부 특정한 단어들에만 쓰이는 음독입니다.,"女는 ""여자""를 뜻합니다.",no
55,N5,北,북녘 북,"""북녘 북"". 북쪽",ホク,きた,"北는 ""두 사람이 등을 맞대고 있는 모습""을 그린 상형문자입니다. ""등을 맞대다"" -> ""등 뒤"" -> ""북쪽""이라는 의미입니다.",음독은 ホク입니다. 특별한 점은 없습니다.,"北는 ""북, 북쪽""을 뜻합니다.",no
56,N5,午,낮 오,"""낮 오"". 정오",ゴ,,"午는 본래 ""절굿공이""를 그린 상형문자입니다. 그러나 이후 발음이 같다는 이유로 ""정오""라는 뜻으로 쓰이게 된 것입니다. 즉, 午의 모양과 의미 사이에는 아무런 관계도 없습니다.",음독은 ゴ입니다. 특별한 점은 없습니다.,午의 정식 훈독은 없습니다.,no
57,N5,百,일백 백,"""일백 백"". 100",ヒャク,,"百는 ""천장에 매달려있는 벌집""을 그린 상형문자입니다. ""벌집 하나에 벌이 100마리는 들어있다"" -> ""100""이라는 의미입니다.",음독은 ヒャク입니다. 특별한 점은 없습니다.,百의 정식 훈독은 없습니다.,no
58,N5,書,글 서,"""글 서"". 글, 쓰다",ショ,か(く),"書 = 聿 + 曰。 「聿」는 ""붓을 든 손""을 뜻하는 부수입니다(링크 참조). 「曰」는 ""말하다""라는 뜻의 부수입니다(링크 참조). 書는 ""붓을 들고(聿) 상대의 말(曰)을 받아적다"" -> ""글, 쓰다""라는 뜻의 글자입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,"書く는 ""쓰다""라는 뜻의 타동사입니다.",no
59,N5,先,먼저 선,"""먼저 선"". 먼저, 앞서",セン,さき,"先 = 牛 + 儿。 「𠂒」는 ""소""를 뜻하는 글자입니다(링크 참조). 儿는「人」가 살짝 변형된 것으로, ""사람""을 뜻합니다. 先는 ""소(𠂒)를 앞세우고 걷는 사람(儿)"" -> ""앞, 먼저""라는 뜻의 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,"先는 ""앞, 앞쪽, 끝""을 뜻합니다. 예문) 指の先손끝 この先は海だ 이 앞은 바다다 行く先행선지",no
60,N5,名,이름 명,"""이름 명"". 이름",メイ、ミョウ,な,"名 = 夕 + 口。 夕(""저녁 석"")은 ""저녁""을 뜻하는 상용한자입니다. 夕는 ""초승달""을 본따 그린 상형문자입니다. ""초승달이 뜬 시간"" -> ""저녁""이라는 의미입니다. 口(""입 구"")는 ""입""을 뜻하는 상용한자입니다. 口는 ""벌린 입""을 그린 상형문자입니다. 먼 옛날에는 밤이 되면 불을 밝힐 수단이 없었습니다. 그래서 멀리 있는 사람을 구분하려면, 이름을 불러 확인할 수밖에 없었습니다. 名는 ""어두운 밤(夕)에 이름을 불러(口) 상대방을 구분하다"" -> ""이름""이라는 뜻의 글자입니다.",음독은 メイ、ミョウ입니다.사용 빈도는 メイ가 더 높으나 특별한 구분법은 없습니다.,훈독은 な입니다. 특별한 점은 없습니다.,no
61,N5,川,내 천,"""내 천"". 강, 하천, 시내",セン,かわ,"川는 ""강물이 흘러가는 모습""을 그린 상형문자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,"川는 ""강, 시내""를 뜻합니다.",no
62,N5,千,일천 천,"""일천 천"". 1000",セン,ち,"千 = 人 + 一。 「人」는 ""사람""을 뜻합니다. 一는 여기서는 단순한 구분선으로 쓰인 것입니다. 고대 중국에서는 人에 선을 하나씩 추가하는 식으로 ""천 명"" 단위를 표기했다고 합니다. 선 하나면 1000명, 두개면 2000명과 같은 식입니다. 千는 그러한 전통으로부터 유래한 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,훈독은 ち입니다. 특별한 점은 없습니다.,no
63,N5,道,길 도,"""길 도"". 길, 도로",ドウ、トウ,みち,"道 = ⻌ + 首。 「⻌」는 ""길""을 뜻하는 부수입니다(링크 참조). 「首」는 ""머리""를 뜻하는 부수입니다(링크 참조). 여기서는 ""머리"" -> ""우두머리""라는 뜻으로 쓰인 것입니다. 道는 ""무리를 이끌며 길(⻌)을 행진하는 우두머리(首)""라는 뜻입니다. ""길을 행진하다"" -> ""길, 도로""라는 의미입니다.",음독은 ドウ、トウ입니다. 사용 빈도는 ドウ가 훨씬 높습니다. トウ는神道(신토) 외에는 거의 쓰이지 않는 음독입니다.,"道는 ""길""을 뜻합니다.",no
64,N5,水,물 수,"""물 수"". 물",スイ,みず,"水는 ""물이 흘러가는 모습""을 그린 상형문자입니다.",음독은 スイ입니다. 특별한 점은 없습니다.,"水는 ""물""을 뜻합니다.",no
65,N5,半,반 반,"""반 반"". 절반",ハン,なか(ば),"半는 ""무언가를 정확히 절반으로 자르는 모습""을 그린 상형문자입니다. ""절반으로 자르다"" -> ""절반""이라는 의미입니다.",음독은 ハン입니다. 특별한 점은 없습니다.,"半ば는 ""절반, 반절""을 뜻합니다. 예문) 道の半ば 길 중간 四十代半ばの人40대 중반의 사람",no
66,N5,男,사내 남,"""사내 남"". 남자",ダン、ナン,おとこ,"男 = 田 + 力。 田(""밭 전"")은 ""밭""을 뜻하는 상용한자입니다. 田는 ""가지런히 늘어선 논밭""의 모습을 그린 상형문자입니다. 力(""힘 력"")은 ""힘""을 뜻하는 상용한자입니다. 力는 ""쟁기""를 본따 그린 상형문자입니다. ""농사를 짓는 쟁기"" -> ""농사일"" -> ""힘""이라는 의미입니다. 男는 ""밭(田)에서 힘(力)을 써서 농사를 짓는 사람"" -> ""남자""라는 뜻의 글자입니다.",음독은 ダン、ナン입니다. 사용 빈도는 ダン이 훨씬 높습니다.,"男는 ""남자""를 뜻합니다.",no
67,N5,西,서녘 서,"""서녘 서"". 서쪽",セイ、サイ,にし,"西는 ""새의 둥지""를 본따 그린 상형문자입니다. ""해가 서쪽으로 지면 새가 둥지로 돌아간다"" -> ""서쪽""이라는 의미입니다.",음독은 セイ、サイ입니다. 사용 빈도는 セイ가 더 높으나 특별한 구분법은 없습니다.,"西는 ""서쪽""을 뜻합니다.",no
68,N5,電,번개 전,"""번개 전"". 전기, 번개",デン,,"電 = 雨 + 电。 雨(""비 우"")는 ""비""를 뜻하는 상용한자입니다. 雨는""비가 오는 모습""을 그린 상형문자입니다. 「电」는 ""번개""를 뜻하는 글자입니다(링크 참조). 電는 ""비(雨)가 오고 번개(电)가 내리치다"" -> ""전기, 번개""라는 뜻의 글자입니다.",음독은 デン입니다. 특별한 점은 없습니다.,電의 정식 훈독은 없습니다.,no
69,N5,口,입 구,"""입 구"". 입",コウ、ク,くち,"口는 ""벌린 입""을 그린 상형문자입니다.",음독은 コウ、ク입니다. 특별한 구분법은 없습니다.,"口는 ""입""을 뜻합니다.",no
70,N5,少,적을 소,"""적을 소"". 적다",ショウ,すく(ない)、すこ(し),"少는 ""작은 물방울 네 개가 튀는 모습""을 그린 상형문자입니다(「小」와 유래가 같습니다). 고대 중국에서는 小、少 모두 ""작다""라는 뜻으로 쓰였다고 합니다. 그러나 시간이 지나며 少는 ""적다"", 小는 ""작다""로 뜻이 분리되어 쓰이게 된 것입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"少ない는 ""적다""라는 뜻의 형용사입니다. 少し는 ""조금""이라는 뜻의 부사입니다.",no
71,N5,校,학교 교,"""학교 교"". 학교",コウ,,"校 = 木 + 交。 (의미부)木(""나무 목"")은 ""나무""를 뜻하는 상용한자입니다. 木는 ""나무""의 모습을 본따 그린 상형문자입니다. (소리부 겸 의미부)交(コウ - ""사귈 교"")는 ""교차하다, 교제하다""라는 뜻의 상용한자입니다. 交는 ""다리를 꼬고 앉은 사람""을 그린 상형문자입니다. ""다리를 교차시키다"" -> ""교차하다, 교제하다""라는 의미입니다. 校는 ""나무(木) 밑에서 친구들과 교제하며(交) 많은 것을 배우다"" -> ""학교""라는 뜻의 글자입니다. (交는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,校의 정식 훈독은 없습니다.,no
72,N5,語,말씀 어,"""말씀 어"". 단어, 언어",ゴ,かた(る)、かた(らう),"語 = 言 + 五 + 口。 (의미부)「言」는 ""말하다""라는 뜻입니다. (의미부)「口」는 ""입""을 뜻합니다. (소리부)「五」(ゴ)는 여기서는 소리부의 역할만 하고 있습니다. 語는 ""입(口)으로 말하다(言)"" -> ""단어, 언어""라는 뜻의 글자입니다(五는 소리부).",음독은 ゴ입니다. 특별한 점은 없습니다.,"語る、語らう는 둘 다 ""이야기하다""라는 뜻의 타동사입니다. 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요.",no
73,N5,空,빌 공,"""빌 공"". 허공, 비어있음",クウ,そら、から、あ(ける)、あ(く),"空 = 穴 + 工。 (의미부)「穴」는 ""구멍""을 뜻하는 부수입니다(링크 참조). (소리부)工(コウ、ク - ""장인 공"")은 ""공작, 가공""을 뜻하는 상용한자입니다. 다만 여기서는 소리부(コウ・ク -> クウ)의 역할만 하고 있습니다. 工는 ""목공 작업에 쓰던 기계""의 형태를 본따 그린 상형문자입니다. ""목공 작업"" -> ""공작, 가공, 공정""이라는 의미입니다. 空는 ""텅 빈 구멍(穴)"" -> ""비어있다""라는 뜻의 글자입니다(工는 소리부).",음독은 クウ입니다. 특별한 점은 없습니다.,"1. そら、から 空는 ""하늘""을 뜻합니다. 空는 ""텅 비어있는 상태""를 뜻합니다. 예문) 空を飛ぶ 하늘을 날다 空の箱빈 상자 コップが空になった 컵이 비었다 2.空ける、空く 空ける는 ""비우다""라는 뜻의 2그룹 타동사입니다. 空く는 ""비다, 들어 있지 않다""라는 뜻의 자동사입니다. 예문) グラスを空ける 잔을 비우다 空いている部屋はありますか。 빈 방 있나요?",no
74,N5,土,흙 토,"""흙 토"". 흙, 땅",ド、ト,つち,"土는 ""땅에 새싹이 돋아난 모습""을 그린 상형문자입니다. ""흙 위에 돋아난 새싹"" -> ""흙, 땅""이라는 의미입니다.",음독은 ド、ト입니다. 사용 빈도는 ド가 훨씬 높습니다.,"土는 ""땅""을 뜻합니다.",no
75,N5,木,나무 목,"""나무 목"". 나무",ボク、モク,き、こ,"木는 ""나무""의 모습을 본따 그린 상형문자입니다.",음독은 ボク、モク입니다. 특별한 구분법은 없습니다.,"木는 ""나무""를 뜻합니다.",no
76,N5,聞,들을 문,"""들을 문"". 듣다",ブン、モン,き(く)、き(こえる),"聞 = 門 + 耳。 門(""문 문"")은 ""문""을 뜻하는 상용한자입니다. 門는 ""문""의 모습을 본따 그린 상형문자입니다. 耳(""귀 이"")는 ""귀""를 뜻하는 상용한자입니다. 耳는 ""귀""를 본따 그린 상형문자입니다. 聞은 ""문(門) 밖에서 나는 소리를 귀기울여(耳) 듣다"" -> ""듣다""라는 뜻의 글자입니다.",음독은 ブン、モン입니다. 사용 빈도는 ブン이 훨씬 높습니다.,"聞く는 ""듣다, 묻다""라는 뜻의 타동사입니다. 聞こえる는 ""들리다""라는 뜻의 2그룹 자동사입니다.",no
77,N5,食,먹을 식,"""먹을 식"". 먹다",ショク、ジキ,た(べる)、く(う)、く(らう),"食는 ""음식이 담긴 식기""를 그린 상형문자입니다. 윗부분은 뚜껑, 중간부분은 음식, 아랫부분은 식기를 표현한 것입니다. ""음식이 담긴 식기"" -> ""먹다""라는 의미입니다.",음독은 ショク、ジキ입니다. 사용 빈도는 ショク가 훨씬 높습니다.,"1.食べる、食う 食べる는 ""먹다""라는 뜻의 2그룹 타동사입니다. 食う는 ""먹다""라는 뜻의 타동사로,食べる보다 좀 더 격의없고 편한 말투입니다. 예문) ご飯を食べる 밥을 먹다 肉を食う 고기를 먹다 2.食らう 食らう는 ""(좋지 않은 일을) 당하다""라는 뜻의 타동사입니다. ""먹다""라는 뜻도 있으나 이 경우는食う보다 거친, 속어에 가까운 말투입니다. 예문) びんたを食らう 따귀를 맞다",no
78,N5,車,수레 차(거),"""수레 차(거)"". 차량, 수레",シャ,くるま,"車는 ""수레""의 모습을 본따 그린 상형문자입니다.",음독은 シャ입니다. 특별한 점은 없습니다.,"車는 ""차, 수레""를 뜻합니다.",no
79,N5,何,어찌 하,"""어찌 하"". 무엇(what)",カ,なに、なん,"何 = 亻 + 可。 「亻」는 ""사람""을 뜻하는 부수입니다(링크 참조). 可는 여기서는""짐보따리""를 표현한 모양자입니다(위 그림 참조). 何는 ""짐보따리(可)를 싸들고 집을 떠나는 사람(亻)""을 그린 글자입니다. 집을 떠나는 사람에게는 떠나는 이유가 있을 것입니다. ""떠나는 이유가 무엇이냐"" -> ""무엇""이라는 의미입니다.","음독은 カ입니다. 다만, 이 한자의 음독을 쓰는 단어는 거의 없습니다.",훈독은 なに、なん입니다. 특별한 점은 없습니다.,no
80,N5,南,남녘 남,"""남녘 남"". 남쪽",ナン、ナ,みなみ,"南는 ""천장에 걸려있는 종""을 그린 상형문자입니다. ""아래로 늘어뜨려진 종"" -> ""아래쪽"" -> ""남쪽""이라는 의미입니다.",음독은 ナン、ナ입니다. 사용 빈도는 ナン이 훨씬 높습니다.,"南는 ""남쪽""을 뜻합니다.",no
81,N5,足,발 족,"""발 족"". 발",ソク,あし、た(りる)、た(る)、た(す),"足는 ""달리고 있는 사람""을 그린 상형문자입니다. ""달리다"" -> ""발""이라는 의미입니다.",음독은 ソク입니다. 특별한 점은 없습니다.,"1.足りる、足る 足りる는 ""족하다, 충분하다""라는 뜻의 2그룹 자동사입니다. 足る는 ""족하다, 충분하다""라는 뜻의 자동사로, 일부 관용어구에서만 쓰이는 문어적 표현입니다. 예문) 一人で足りる 혼자서 충분하다 足るを知る者は富む (속담)만족할 줄 아는 사람은 언제나 부자다. 2.足す 足す는 ""더하다""라는 뜻의 타동사입니다. 예문) 不足分を足す 부족분을 더하다(채우다) 3. あし 足는 ""다리, 발""을 뜻합니다.",no
82,N5,万,일만 만,"""일만 만"". 일만",マン、バン,,"万은 본래 ""날카로운 칼날""을 그린 상형문자입니다. 그러나 이후 발음이 비슷하다는 이유로 ""일만""이라는 뜻으로 쓰이게 된 것입니다. 즉, 万의 모양과 의미 사이에는 아무 관계도 없습니다.",음독은 バン、マン입니다. 특별한 구분법은 없습니다.,万의 정식 훈독은 없습니다.,no
83,N5,店,가게 점,"""가게 점"". 가게",テン,みせ,"店 = 广 + 占。 「广」는 ""건물, 집""을 뜻하는 부수입니다(링크 참조). 占(""점령할 점"")은 ""점거하다, 점치다""라는 뜻의 상용한자입니다. 占 = 卜 + 口。 「卜」는 ""점, 점괘""를 뜻하는 부수입니다(링크 참조). 口는 여기서는 ""점술 도구가 보관된 통""을 그린 모양자입니다. 占는 ""점술 도구(卜)와 보관함(口)""을 그린 글자입니다. ""점쟁이가 자리를 잡고 점을 치다"" -> ""점거하다, 점치다""라는 의미입니다. 店는 ""건물(广)을 점거하고(占) 물건을 파는 가게"" -> ""가게""라는 뜻의 글자입니다.",음독은 テン입니다. 특별한 점은 없습니다.,"店는 ""가게""를 뜻합니다.",no
84,N5,毎,매양 매,"""매양 매"". 매번",マイ,,"毎 = 𠂉 + 毋。 𠂉는 여기서는 ""비녀""를 그린 모양자입니다. 「毋」는 ""어머니""를 뜻하는 부수입니다(링크 참조). 毎는""매일 머리에비녀(𠂉)를 꽂는 어머니(毋)"" -> ""매번""이라는 뜻의 글자입니다.",음독은 マイ입니다. 특별한 점은 없습니다.,毎의 정식 훈독은 없습니다.,no
85,N5,白,흰 백,"""흰 백"". 흰색",ハク、ビャク,しろ、しろ(い)、しら,"白는 ""밝게 타오르는 촛불""을 그린 상형문자입니다. ""밝은 촛불"" -> ""밝다"" -> ""흰색""이라는 의미입니다.",음독은 ハク、ビャク입니다. 절대다수는 ハク로 읽습니다. ビャク는 일부 예외적인 단어에만 쓰이는 음독입니다.,"白い는 ""희다""라는 뜻의 형용사입니다.",no
86,N5,古,옛 고,"""옛 고"". 오래된",コ,ふる(い)、ふる(す),"古 = 十 + 口。 「十」는 ""10""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 古는 ""아이에게 들려주는 열 가지(十) 옛날 이야기(口)""-> ""옛날, 오래된""이라는 뜻의 글자입니다.",음독은 コ입니다. 특별한 점은 없습니다.,"1.古い 古い는 ""오래된, 낡은""이라는 뜻의 형용사입니다. 예문) 古い建物오래된 건물 2.古す 古す는""(사용해서) 낡게 만들다""라는 뜻의 타동사입니다. 이 동사는 단독으로는 쓰이지 않고,「(동사의 ます형) +古す」의 형태로만 쓰이는 복합동사입니다. 아래 예문을 참조해 주세요. 예문) 着古したオーバー 오래 입어서 낡은 외투 使い古された機械오래 써서 낡은 기계 昔から言い古された言葉옛날부터 늘 써 오던 말",no
87,N5,天,하늘 천,"""하늘 천"". 하늘",テン,あめ、あま,"天 = 一 + 大。 「大」는 본래 ""사람""을 그린 글자입니다(링크 참조). 一는 여기서는 ""하늘""을 그린 모양자입니다. 天는 ""사람(大)위의 하늘(一)"" -> ""하늘""이라는 뜻의 글자입니다.",음독은 テン입니다. 특별한 점은 없습니다.,훈독은 あめ、あま입니다. 특별한 구분법은 없습니다.,no
88,N5,買,살 매,"""살 매"". 사다, 구매하다",バイ,か(う),"買 = 罒 + 貝。 「罒」는 ""그물""을 뜻하는 부수입니다(링크 참조). 「貝」는 ""돈, 재물""을 뜻하는 부수입니다(링크 참조). 買는 ""돈(貝)을 지불하고 그물(罒)을 구매하다"" -> ""사다, 구매하다""라는 뜻의 글자입니다.",음독은 バイ입니다. 특별한 점은 없습니다.,"買う는 ""사다""라는 뜻의 타동사입니다.",no
89,N5,週,돌 주,"""돌 주"". 1주일(week)",シュウ,,"週 = ⻌ + 周。 (의미부)「⻌」는 ""길""을 뜻하는 부수입니다(링크 참조). (소리부 겸 의미부)周(シュウ - ""두루 주"")는 ""둘레, 돌다""라는 뜻의 상용한자입니다. 周는 ""논밭 주위를 둘러싼 경계선""을 그린 상형문자입니다. ""논밭을 둘러싼 경계선"" -> ""둘레, 돌다, 주기""라는 의미입니다. 週는 ""길(⻌)을 빙빙 돌다(周)""-> ""주기, 순환"" -> ""1주일""이라는 뜻의 글자입니다. (周는 소리부도 겸함)",음독은 シュウ입니다. 특별한 점은 없습니다.,週의 정식 훈독은 없습니다.,no
90,N5,母,어미 모,"""어미 모"". 어머니",ボ,はは,"母는 ""여자의 가슴""을 강조해서 그린 상형문자입니다. ""아기에게 젖을 주는 어머니"" -> ""어머니""라는 의미입니다.",음독은 ボ입니다. 특별한 점은 없습니다.,"母는 ""어머니""를 뜻합니다.",no
91,N5,火,불 화,"""불 화"". 불",カ,ひ、ほ,"火는 ""불이 타오르는 모습""을 그린 상형문자입니다.",음독은 カ입니다. 특별한 점은 없습니다.,"火는 ""불, 불꽃""을 뜻합니다.",no
92,N5,花,꽃 화,"""꽃 화"". 꽃",カ,はな,"花 = 艹 + 化。 (의미부)「艹」는 ""풀""을 뜻하는 부수입니다(링크 참조). (소리부 겸 의미부)化(カ - ""될 화"")는 ""바뀌다, 변하다""라는 뜻의 상용한자입니다. 化 = 亻 + 匕。 「亻」는 ""사람""을 뜻하는 부수입니다(링크 참조). 「匕」는 ""넘어져있는 사람""을 뜻하는 부수입니다(링크 참조). 化는 ""서있던 사람(亻)이 넘어지다(匕)"" -> ""바뀌다, 변하다""라는 뜻의 글자입니다. 花는 ""새싹(艹)이 자라서(化) 꽃이 되다"" -> ""꽃""이라는 뜻의 글자입니다. (化는 소리부도 겸함)",음독은 カ입니다. 특별한 점은 없습니다.,"花는 ""꽃""을 뜻합니다.",no
93,N5,右,오른 우,"""오른 우"". 오른쪽",ウ、ユウ,みぎ,"右 = 𠂇 + 口。 「𠂇」는 ""손""을 뜻하는 글자입니다(링크 참조). 「口」는 ""입""을 뜻합니다. 右는 ""밥 먹을 때(口) 쓰는 손(𠂇)"" -> ""오른손"" -> ""오른쪽""이라는 뜻의 글자입니다.",음독은 ウ、ユウ입니다. 사용 빈도는 ウ가 훨씬 높습니다.,"右는 ""오른쪽""을 뜻합니다.",no
94,N5,読,읽을 독,"""읽을 독"". 읽다",ドク、トク、トウ,よ(む),"読 = 言 + 売。 「言」는 ""말하다""라는 뜻입니다. 売(""팔 매"")는 ""팔다""라는 뜻의 상용한자입니다. 売 = 士 + 冖 + 儿。 士는 여기서는 ""도자기""를 그린 모양자입니다. 冖는 여기서는 ""(노점의) 판매대""를 그린 모양자입니다. 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 売는 ""도자기(士)를 진열해두고(冖) 파는 노점상(儿)"" -> ""팔다""라는 뜻의 글자입니다. 読는 ""물건을 팔고(売) 번 돈을 세다(言)""라는 뜻입니다. ""중얼거리며 돈을 세다"" -> ""읽다""라는 의미입니다.",음독은 ドク、トク、トウ입니다. 그러나 절대다수는 ドク로 읽습니다. トク、トウ는 극히 일부의 단어에만 쓰이는 음독입니다.,"読む는 ""읽다""라는 뜻의 타동사입니다.",no
95,N5,友,벗 우,"""벗 우"". 친구",ユウ,とも,"友 = 𠂇 + 又。 「𠂇」는 ""손""을 뜻합니다(링크 참조). 「又」는 ""손""을 뜻하는 부수입니다(링크 참조). 友는 ""서로 손을 맞잡고(𠂇+又) 반갑게 악수하는 친구들""-> ""친구""라는 뜻의 글자입니다.",음독은 ユウ입니다. 특별한 점은 없습니다.,"友는 ""친구, 벗""을 뜻합니다.",no
96,N5,左,왼 좌,"""왼 좌"". 왼쪽",サ,ひだり,"左 = 𠂇 + 工。 「𠂇」는 ""손""을 뜻하는 글자입니다(링크 참조). 工는 여기서는 그냥「右」와의 구분을 위해 추가된 장식입니다. 左는""오른손""을 뜻하는「右」에서 口만 工로 바꿔서 ""왼손""이라는 뜻을 표현한 글자입니다. ""왼손"" -> ""왼쪽""이라는 의미입니다.",음독은 サ입니다. 특별한 점은 없습니다.,"左는 ""왼쪽""을 뜻합니다.",no
97,N5,休,쉴 휴,"""쉴 휴"". 쉬다, 휴식",キュウ,やす(む)、やす(まる)、やす(める),"休 = 亻 + 木。 「亻」는 ""사람""을 뜻하는 부수입니다. 「木」는 ""나무""를 뜻합니다. 休는 ""나무(木) 그늘에서 쉬는 사람(亻)"" -> ""쉬다, 휴식""이라는 뜻의 글자입니다.",음독은 キュウ입니다. 특별한 점은 없습니다.,"1.休む 休む는 ""쉬다""라는 뜻의 자동사/타동사입니다. 예문) ゆっくり休む 푹 쉬다 2.休まる、休める 休まる는 ""편안해지다""라는 뜻의 자동사입니다. 休める는 ""휴식시키다, 편안하게 하다""라는 뜻의 2그룹 타동사입니다. 예문) 気が休まる 마음이 편안해지다 心を休める 안심시키다 体を休める 휴식을 취하다(""몸을 휴식시키다"")",no
98,N5,父,아비 부,"""아비 부"". 아버지",フ,ちち,"父 = 丿 + 又。 丿는 여기서는 ""회초리""를 그린 모양자입니다. 「又」는 ""손""을 뜻합니다. 父는 ""회초리(丿)를 들고(又) 자식을 훈계하는 엄한 아버지"" -> ""아버지""라는 뜻의 글자입니다.",음독은 フ입니다. 특별한 점은 없습니다.,"父는 ""아버지""를 뜻합니다.",no
99,N5,駅,역 역,"""역 역"". 역(station)",エキ,,"駅 = 馬 + 尺。 馬(""말 마"")는 ""말""을 뜻하는 상용한자입니다. 馬는""말""의 모습을 본따 그린 상형문자입니다. 尺는 여기서는 ""기둥에 묶인 말고삐""를 그린 모양자입니다. 駅는 ""말(馬)을 묶어두는(尺) 역참"" -> ""역""이라는 뜻의 글자입니다.",음독은 エキ입니다. 특별한 점은 없습니다.,駅의 정식 훈독은 없습니다.,no
100,N5,雨,비 우,"""비 우"". 비",ウ,あめ、あま,"雨는 ""비가 오는 모습""을 그린 상형문자입니다.",음독은 ウ입니다. 특별한 점은 없습니다.,"雨는 ""비""를 뜻합니다.",no
101,N5,飲,마실 음,"""마실 음"". 마시다",イン,の(む),"飲 = 食 + 欠。 「食」는 ""먹다""라는 뜻입니다. 「欠」는 ""입을 벌린 사람""을 뜻하는 부수입니다(링크 참조). 飲는 ""입을 벌리고(欠) 먹다(食)"" -> ""마시다""라는 뜻의 글자입니다.",음독은 イン입니다. 특별한 점은 없습니다.,"飲む는 ""마시다""라는 뜻의 타동사입니다.",no
102,N5,魚,물고기 어,"""물고기 어"". 물고기",ギョ,うお、さかな,"魚는 ""물고기""를 본따 그린 상형문자입니다.",음독은 ギョ입니다. 특별한 점은 없습니다.,"魚는 ""물고기, 생선""을 뜻합니다.",no
103,N5,耳,귀 이,"""귀 이"". 귀",ジ,みみ,"耳는 ""귀""를 본따 그린 상형문자입니다.",음독은 ジ입니다. 특별한 점은 없습니다.,"耳는 ""귀""를 뜻합니다.",no
