no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
245,N1,哲,밝을 철,"""밝을 철"". 철학, 총명함, 사리에 밝음",テツ,,"哲 = 折 + 口。 「折」는 ""꺾다""라는 뜻입니다. 「口」는 ""입""을 뜻합니다. 哲는 ""조리있는 언변(口)으로 상대방을 꺾다(折)"" -> ""총명한, 사리에 밝은, 철학""이라는 뜻의 글자입니다.",음독은 テツ입니다. 특별한 점은 없습니다.,哲의 정식 훈독은 없습니다.,no
246,N1,杉,삼나무 삼,"""삼나무 삼"". 삼나무",,すぎ,"杉 = 木 + 彡。 「木」는 ""나무""를 뜻합니다. 彡는 여기서는「三」가 변형된 것으로, ""3""을 뜻합니다. 杉는 ""삼(彡) 나무(木)"" -> ""삼나무""라는 뜻의 글자입니다.",杉의 정식 음독은 없습니다.,"杉는 ""삼나무""를 뜻합니다.",no
247,N1,里,마을 리,"""마을 리"". 마을",リ,さと,"里 = 田 + 土。 「土」는 ""흙, 땅""을 뜻합니다. 「田」는 ""밭""을 뜻합니다. 里는 ""논밭(田)이 늘어선 땅(土)"" -> ""마을""이라는 뜻의 글자입니다.",음독은 リ입니다. 특별한 점은 없습니다.,"里는 ""마을""을 뜻합니다.",no
248,N1,釈,풀 석,"""풀 석"". 해석하다, 설명하다",シャク,,"釈 = 釆 + 尺。 釆는 여기서는「来」가 변형된 것으로, ""동물의 발자국""을 뜻합니다(링크 참조). 尺는 여기서는 ""말발굽""을 그린 모양자입니다. 釈는 ""말발굽(尺) 모양의 발자국(釆)으로 적이 향한 방향을 식별해내다"" -> ""해석하다, 설명하다""라는 뜻의 글자입니다.",음독은 シャク입니다. 특별한 점은 없습니다.,釈의 정식 훈독은 없습니다.,no
249,N1,己,몸 기,"""몸 기"". 나, 자신",コ、キ,おのれ,"「己」는 ""무릎꿇은 사람""을 뜻합니다. ""무릎꿇은 사람"" -> ""사람"" -> ""나, 자신""이라는 의미입니다.",음독은 コ、キ입니다. 특별한 구분법은 없습니다.,"己는 ""자기 자신""이라는 뜻입니다.",no
250,N1,妥,온당할 타,"""온당할 타"". 타당하다, 온당하다",ダ,,"妥 = ⺤ + 女。 「⺤」는 ""손""을 뜻합니다. 「女」는 ""여자""를 뜻합니다. 妥는 ""순종적인 여자(女)는 머리를 쓰다듬어(⺤) 칭찬해주는 것이 타당하다"" -> ""온당하다, 타당하다""라는 뜻의 글자입니다.",음독은 ダ입니다. 특별한 점은 없습니다.,妥의 정식 훈독은 없습니다.,no
251,N1,威,위엄 위,"""위엄 위"". 두려움, 위엄, 권위",イ,,"威 = 戌 + 女。 「戌」는 ""창을 든 손""을 뜻합니다. 「女」는 ""여자""를 뜻합니다. 威는 ""창을 들고(戌) 여자(女)를 위협하다"" -> ""두려움, 위엄, 권위""라는 뜻의 글자입니다.",음독은 イ입니다. 특별한 점은 없습니다.,威의 정식 훈독은 없습니다.,no
252,N1,豪,호걸 호,"""호걸 호"". 호걸, 뛰어남",ゴウ,,"豪 = 高 + 豕。 (소리부 겸 의미부)「高」(コウ)는 ""높다""라는 뜻입니다. (의미부)「豕」는 ""돼지""를 뜻합니다. 豪는 ""멧돼지(豕) 무리의 우두머리(高) "" -> ""호걸, 뛰어남""이라는 뜻의 글자입니다. (高는 소리부(コウ -> ゴウ)도 겸함)",음독은 ゴウ입니다. 특별한 점은 없습니다.,豪의 정식 훈독은 없습니다.,no
253,N1,熊,곰 웅,"""곰 웅"". 곰",,くま,"熊 = 能 + 灬。 「能」는 본래 ""곰""을 그린 상형문자입니다(링크 참조). 灬는 여기서는 ""(곰의) 네 발""을 그린 모양자입니다. 熊는 ""곰(能)의 네 발(灬)"" -> ""곰""이라는 뜻의 글자입니다.",熊의 정식 음독은 없습니다.,"熊는 ""곰""을 뜻합니다.",no
254,N1,滞,막힐 체,"""막힐 체"". 머무르다, 막히다",タイ,とどこお(る),"滞 = 氵 + 帯。 (의미부)「氵」는 ""물""을 뜻합니다. (소리부 겸 의미부)「帯」(タイ)는 ""허리띠, 두르다""라는 뜻입니다. 滞는 ""물(氵)이 흐르지 못하고 둥글게(帯) 고이다"" -> ""머무르다, 막히다""라는 뜻의 글자입니다. (帯는 소리부도 겸함).",음독은 タイ입니다. 특별한 점은 없습니다.,"滞る는 ""밀리다, 지연되다""라는 뜻의 자동사입니다. 예문) 仕事が滞っている 일이 밀려 있다 家賃が滞っている 집세가 밀려 있다 交通が滞る 교통이 정체되다",no
255,N1,微,작을 미,"""작을 미"". 미세한, 작은",ビ,,"微 = 徴 + ⺎。 「徴」는 ""특징, 징표""를 뜻합니다. ⺎는 여기서는 ""달팽이""를 그린 모양자입니다. 微는 ""달팽이(⺎)의 특징(徴)은 작다는 것이다"" -> ""미세한, 작은""이라는 뜻의 글자입니다.",음독은 ビ입니다. 특별한 점은 없습니다.,微의 정식 훈독은 없습니다.,no
256,N1,隆,높을 륭,"""높을 륭"". 높이 오르다, 번성하다",リュウ,,"隆 = ⻖ + 夂 + 生。 「⻖」는 ""언덕""을 뜻합니다. 「夂」는 ""발""을 뜻합니다. 「生」는 ""생명""을 뜻합니다. 隆는 ""활기찬(生)발걸음(夂)으로언덕(⻖)을 오르다"" -> ""높이 오르다, 번성하다""라는 뜻의 글자입니다.",음독은 リュウ입니다. 특별한 점은 없습니다.,隆의 정식 훈독은 없습니다.,no
257,N1,症,증세 증,"""증세 증"". 증상, 증세",ショウ,,"症 = 疒 + 正。 (의미부)「疒」는 ""질병, 질환""을 뜻합니다. (소리부 겸 의미부)「正」(ショウ)는 ""바르다""라는 뜻입니다. 症는 ""병(疒)의 증상을 바르게(正) 파악하다"" ->""증세, 증상""이라는 뜻의 글자입니다. (正는 소리부도 겸함)",음독은 ショウ입니다. 특별한 점은 없습니다.,症의 정식 훈독은 없습니다.,no
258,N1,暫,잠깐 잠,"""잠깐 잠"". 잠깐",ザン,,"暫 = 車 + 斤 + 日。 「車」는 ""수레, 차""를 뜻합니다. 「斤」는 ""도끼""를 뜻합니다. 「日」는 ""날짜""를 뜻합니다. 여기서는 ""날짜"" -> ""시간""이라는 뜻입니다. 暫는 ""수레(車)를 도끼(斤)로 부수는 데는 잠깐이면(日) 충분하다"" -> ""잠깐""이라는 뜻의 글자입니다.",음독은 ザン입니다. 특별한 점은 없습니다.,暫의 정식 훈독은 없습니다.,no
259,N1,忠,충성 충,"""충성 충"". 충성스러운",チュウ,,"忠 = 中 + 心。 (소리부 겸 의미부)「中」(チュウ)는 ""중심, 중앙""을 뜻합니다. (의미부)「心」는 ""마음""을 뜻합니다. 忠는 ""언제나 중심(中)을 잃지 않는 충실한 마음(心)"" -> ""충성스럽다""라는 뜻의 글자입니다. (中는 소리부도 겸함)",음독은 チュウ입니다. 특별한 점은 없습니다.,忠의 정식 훈독은 없습니다.,no
260,N1,倉,곳집 창,"""곳집 창"". 창고, 곳간",ソウ,くら,"倉 = 合 + 戸。 合는 여기서는 ""지붕이 달린 커다란 창고""를 그린 모양자입니다. 「戸」는 ""문""을 뜻합니다. 倉는 ""커다란 문(戸)이 달린 창고(合)"" -> ""창고""라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"倉는 ""곳집, 창고""라는 뜻입니다.",no
261,N1,肝,간 간,"""간 간"". 간, 중요한",カン,きも,"肝 = 月 + 干。 (의미부)「月」는 ""신체의 일부""를 뜻합니다. (소리부 겸 의미부)「干」(カン)은 ""방패""를 뜻합니다. 肝는 ""외부의 독소를 막는(干) 신체기관(月)"" -> ""간, 중요한""이라는 뜻의 글자입니다. (干는 소리부도 겸함)",음독은 カン입니다. 특별한 점은 없습니다.,"肝는 ""간, 간장""을 뜻합니다.",no
262,N1,喚,부를 환,"""부를 환"". 부르다, 외치다",カン,,"喚 = 口 + 奐。 (의미부)「口」는 ""입""을 뜻합니다. (소리부 겸 의미부)「奐」(カン)은 ""태어나는 아기를 받아내는 모습""을 그린 글자입니다. 喚는 ""아기가 태어나며(奐) 첫 울음을 외치다(口)"" -> ""부르다, 외치다""라는 뜻의 글자입니다. (奐는 소리부도 겸함)",음독은 カン입니다. 특별한 점은 없습니다.,喚의 정식 훈독은 없습니다.,no
263,N1,沿,물 따라갈 연,"""물 따라갈 연"". (물/흐름 등을) 따라가다",エン,そ(う),"沿 = 氵 + 㕣。 「氵」는 ""물""을 뜻합니다. 㕣는 여기서는 ""작은 조각배""를 그린 모양자입니다. 沿는 ""강가(氵)를 따라 흘러가는 조각배(㕣)"" -> ""(물/흐름을) 따라가다""라는 뜻의 글자입니다.",음독은 エン입니다. 특별한 점은 없습니다.,"沿う는 ""(선/기준 등을) 따르다""라는 뜻의 자동사입니다. 예문) 川に沿って歩く 강을 따라 걷다 方針に沿って交渉する 방침에 따라 교섭하다",no
264,N1,妙,묘할 묘,"""묘할 묘"". 묘하다, 신묘하다, 아름답다",ミョウ,,"妙 = 女 + 少。 「女」는 ""여자""를 뜻합니다. 「少」는 ""적다""라는 뜻입니다. 妙는 ""어리고 귀여운(少) 여자(女)"" -> ""아름답다"" -> ""묘하다, 신묘하다""라는 뜻의 글자입니다.",음독은 ミョウ입니다. 특별한 점은 없습니다.,妙의 정식 훈독은 없습니다.,no
265,N1,唱,부를 창,"""부를 창"". 소리내 읽다, 노래를 부르다",ショウ,とな(える),"唱 = 口 + 昌。 「口」는 ""입""을 뜻합니다. 昌는「曰」두 개가 합쳐진 것으로, ""말하다""라는 뜻입니다. 唱는 ""입(口)을 열어 말하다(昌)"" -> ""소리내 읽다, 노래를 부르다""라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"唱える는 ""소리내어 읽다, 외치다, 주장하다""라는 뜻의 2그룹 타동사입니다. 예문) 念仏を唱える 염불을 외다 新説を唱える 새로운 설을 주창하다",no
266,N1,索,찾을 색,"""찾을 색"". 찾다",サク,,"索 = 十 + 冖 + 糸。 「糸」는 ""실""을 뜻합니다. 冖는 여기서는 ""천장""을 그린 모양자입니다. 十는 여기서는 ""(천장에 매달린) 새끼줄의 매듭""을 그린 모양자입니다. 索는 ""어두운 밤에 허공을 더듬어 천장(冖)에 매달아놓은(十) 새끼줄(糸)을 찾다"" -> ""찾다""라는 뜻의 글자입니다.",음독은 サク입니다. 특별한 점은 없습니다.,索의 정식 훈독은 없습니다.,no
267,N1,誠,정성 성,"""정성 성"". 진심의, 성실한",セイ,まこと,"誠 = 言 + 成。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)「成」(セイ)는 ""이루다, 성취하다""라는 뜻입니다. 誠는 ""진심을 갖춘(成) 말(言)"" -> ""진심의, 성실한""이라는 뜻의 글자입니다. (成는 소리부도 겸함)",음독은 セイ입니다. 특별한 점은 없습니다.,"誠는 ""진실, 진심, 성의""라는 뜻입니다.",no
268,N1,襲,엄습할 습,"""엄습할 습"". 습격하다, 세습하다",シュウ,おそ(う),"襲 = 龍 + 衣。 「衣」는 ""옷""을 뜻합니다. 龍는 ""하늘로 승천하는 용""을 그린 상형문자입니다. 아래 그림을 참조해 주세요. 「龍」 襲는 ""용(龍)의 무늬가 수놓인 임금의 옷(衣)"" = ""곤룡포""라는 뜻입니다. 라는 의미입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"襲う는 ""습격하다/덮치다, 물려받다/계승하다""라는 뜻의 타동사입니다. 예문) 暴漢に襲われる 폭한에게 습격당하다 台風が四国を襲う 태풍이 시고쿠를 덮치다 家系を襲う 가계를 잇다(물려받다) 社長の地位を襲う 사장의 지위를 계승하다",no
269,N1,懇,간절할 간,"""간절할 간"". 간절하다",コン,ねんご(ろ),"懇 =豸 +艮+ 心。 (소리부 겸 의미부)「艮」(コン)은 ""천민""을 뜻합니다. (의미부)豸는 여기서는 ""(천민이 등에 진) 등짐""을 그린 모양자입니다. (의미부)「心」는 ""마음""을 뜻합니다. 懇는 ""힘든 노역(豸)중인 천민(艮)의 해방되고 싶다는 간절한 마음(心)"" -> ""간절하다""라는 뜻의 글자입니다. (艮는 소리부도 겸함)",음독은 コン입니다. 특별한 점은 없습니다.,"懇ろ는 ""친밀함, 정다움""이라는 뜻입니다.",no
270,N1,俳,배우 배,"""배우 배"". 배우, 광대",ハイ,,"俳 = 亻 + 非。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「非」(ヒ)는 ""아니다""라는 뜻입니다. 俳는 ""자신이 아닌(非) 사람(亻)을 연기하다"" -> ""배우""라는 뜻의 글자입니다. (非는 소리부(ヒ -> ハイ)도 겸함)",음독은 ハイ입니다. 특별한 점은 없습니다.,俳의 정식 훈독은 없습니다.,no
271,N1,柄,자루 병,"""자루 병"". 자루, 손잡이, 성질/상태",ヘイ,がら、え,"柄 = 木 + 丙。 (의미부)「木」는 ""나무""를 뜻합니다. (소리부)丙(ヘイ)는 ""갑을병""의 ""병""을 뜻하는 상용한자입니다. 다만 여기서는 소리부의 역할만 하고 있습니다. 丙는 본래 ""물고기의 꼬리""를 본따 그린 상형문자입니다. 그러나 이후 발음이 비슷하다는 이유로 ""갑을병""의 ""병""으로 쓰이게 된 것입니다. 즉, 丙의 모양과 의미 사이에는 아무런 관계도 없습니다. 柄는 ""나무(木)로 만든 손잡이"" -> ""자루, 손잡이""라는 뜻의 글자입니다(丙는 소리부).",음독은 ヘイ입니다. 특별한 점은 없습니다.,"柄는 ""자루, 손잡이""를 뜻합니다. 柄는 ""성질, 상태""를 나타내는 접미어입니다.",no
272,N1,驚,놀랄 경,"""놀랄 경"". 놀라다",キョウ,おどろ(く)、おどろ(かす),"驚 = 敬 + 馬。 (소리부 겸 의미부)「敬」(ケイ)는 본래 ""개를 때리는 모습""을 그린 글자입니다(링크 참조). (의미부)「馬」는 ""말""을 뜻합니다. 驚는 ""말(馬)을 때렸더니(敬) 말이 놀라 날뛰다"" -> ""놀라다""라는 뜻의 글자입니다. (敬는 소리부(ケイ -> キョウ)도 겸함)",음독은 キョウ입니다. 특별한 점은 없습니다.,"驚く는 ""놀라다""라는 뜻의 자동사입니다. 驚かす는 ""놀라게 하다""라는 뜻의 타동사입니다.",no
273,N1,麻,삼 마,"""삼 마"". 삼베, 마비",マ,あさ,"麻 =广 + 林。 「广」는 ""건물, 집""을 뜻합니다. 林는 여기서는 ""대마(삼베의 원료)""를 그린 모양자입니다. 아래 그림을 참조해 주세요. 대마 麻는 ""수확한 대마(林)를집(广)에서 말리는 모습""을 그린 글자입니다. 라는 의미입니다. (대마의 잎과 꽃에는 생물을 일시적으로 마비시키는 성분이 있다고 합니다.)",음독은 マ입니다. 특별한 점은 없습니다.,"麻는 ""삼, 삼베""를 뜻합니다.",no
274,N1,剤,약제 제,"""약제 제"". 약, 약을 조제하다",ザイ,,"剤 = 斉 + 刂。 (소리부 겸 의미부)斉는 여기서는「済」(サイ)가 축약된 것으로, ""끝나다, 마치다""라는 뜻입니다. (의미부)「刂」는 ""칼""을 뜻합니다. 剤는 ""약재를 자르는(刂) 작업을 마치다(済)"" -> ""약을 조제하다, 약""이라는 뜻의 글자입니다. (斉->済는 소리부(サイ -> ザイ)도 겸함)",음독은 ザイ입니다. 특별한 점은 없습니다.,剤의 정식 훈독은 없습니다.,no
275,N1,瀬,여울 뢰,"""여울 뢰"". 여울",,せ,"瀬 = 氵 + 頼。 「氵」는 ""물""을 뜻합니다. 「頼」는 ""의뢰하다, 의지하다""라는 뜻입니다. 瀬는 ""수심(氵)이 얕아 빠질 염려 없이 안심되는(頼) 개울가"" -> ""여울""이라는 뜻의 글자입니다.",瀬의 정식 음독은 없습니다.,훈독은 せ입니다. 특별한 점은 없습니다.,no
276,N1,趣,뜻 취,"""뜻 취"". 취지, 취향, 취미",シュ,おもむき,"趣 = 走 + 取。 (의미부)「走」는 ""달리다""라는 뜻입니다. (소리부 겸 의미부)「取」(シュ)는 ""집다, 쥐다""라는 뜻입니다. 趣는 ""자신이 좋아하는 것을 달려가서(走) 잡다(取)"" -> ""취향, 취미, 취지""라는 뜻의 글자입니다. (取는 소리부도 겸함)",음독은 シュ입니다. 특별한 점은 없습니다.,"趣는 ""정취, 분위기, 취지""라는 뜻입니다.",no
277,N1,陥,빠질 함,"""빠질 함"". 함정, 빠지다, 함락하다",カン,おちい(る)、おとしい(れる),"陥 = ⻖ + ⺈ + 旧。 「⻖」는 ""언덕, 산""을 뜻합니다. 「⺈」는 ""칼""을 뜻합니다. 旧는 여기서는 ""구덩이, 함정""을 그린 모양자입니다. 陥는 ""언덕(⻖) 위에 있던 사람을 칼(⺈)로 찔러 구덩이(旧) 안에 빠뜨리다"" -> ""함정, 빠지다, 함락하다""라는 뜻의 글자입니다.",음독은 カン입니다. 특별한 점은 없습니다.,"陥る는 ""빠지다, 함락되다""라는 뜻의 1그룹 자동사입니다. (빠지다(落ちる) + 들어가다(入る)로 생각하시면 됩니다.) 陥れる는 ""빠뜨리다, 함락시키다""라는 뜻의 2그룹 타동사입니다. (빠뜨리다(落とす) + 넣다(入れる)로 생각하시면 됩니다.) 예문) 穴に陥る 구멍에 빠지다 混乱に陥る 혼란에 빠지다 敵の策略に陥る 적의 책략에 빠지다 危機に陥れる 위기에 빠뜨리다 人を困難に陥れる 남을 곤란에 빠뜨리다 世界を大混乱に陥れる 세계를 대혼란에 빠뜨리다",no
278,N1,斎,"재계할/집 재, 상복 자","""재계할/집 재, 상복 자"". 심신을 깨끗이 하다, 장례식",サイ,,"斎 = 文 + 丿丨 + 示。 「文」는 본래 ""사람""을 그린 글자입니다(링크 참조). 丿丨는 여기서는 ""흐르는 물""을 그린 모양자입니다. 「示」는 ""신, 종교, 고대의 비석""을 뜻합니다. 斎는 ""종교 의식(示)에 앞서 몸(文)을 깨끗이 씻다(丿丨) -> ""심신을 깨끗이 하다, 장례식""이라는 뜻의 글자입니다.",음독은 サイ입니다. 특별한 점은 없습니다.,斎의 정식 훈독은 없습니다.,no
279,N1,貫,꿸 관,"""꿸 관"". 꿰뚫다",カン,つらぬ(く),"貫 = 毌 + 貝。 毌는 ""판자에 쇠막대를 꿰어놓은 모습""을 그린 모양자입니다. 「貝」는 ""돈, 재물""을 뜻합니다. 貫는 ""동전(貝)을 한 줄로 꿰어놓다(毌)"" -> ""꿰다, 관통하다""라는 뜻의 글자입니다.",음독은 カン입니다. 특별한 점은 없습니다.,"貫く는 ""관통하다, 꿰뚫다, 관철하다""라는 뜻의 타동사입니다. 예문) 弾丸が壁を貫く 탄환이 벽을 꿰뚫다 自分の信念を貫く 자신의 신념을 관철하다",no
280,N1,仙,신선 선,"""신선 선"". 신선",セン,,"仙 = 亻 + 山。 「亻」는 ""사람""을 뜻합니다. 「山」는 ""산""을 뜻합니다. 仙는 ""산속(山)의 신선(亻)"" -> ""신선, 수행자""라는 뜻의 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,仙의 정식 훈독은 없습니다.,no
281,N1,慰,위로할 위,"""위로할 위"". 위로하다",イ,なぐさ(む)、なぐさ(める),"慰 =尸 + 示+ 寸 + 心。 「尸」는 ""앉아있는 사람""을 뜻합니다. 「示」는 ""신, 종교, 고대의 비석""을 뜻합니다. 「寸」는 ""손""을 뜻합니다. 「心」는 ""마음""을 뜻합니다. 慰는 ""자리에 앉아(尸) 신(示)에게 기도(寸)를 올리고 마음(心)을 위로받다"" -> ""위로하다""라는 뜻의 글자입니다.",음독은 イ입니다. 특별한 점은 없습니다.,"慰む는 ""마음이 풀리다, 위안이 되다""라는 뜻의 자동사입니다. 慰める는 ""달래다, 위로하다""라는 뜻의 2그룹 타동사입니다.",no
282,N1,序,차례 서,"""차례 서"". 처음, 순서",ジョ,,"序 = 广 + 予。 「广」는 ""집, 건물""을 뜻합니다. 「予」는 ""미리""라는 뜻입니다. 序는 ""집(广)을 짓기 전에 먼저(予) 해둬야 할 일들"" -> ""처음, 차례""라는 뜻의 글자입니다.",음독은 ジョ입니다. 특별한 점은 없습니다.,序의 정식 훈독은 없습니다.,no
283,N1,旬,열흘 순,"""열흘 순"". 열흘, 10, 가득 차다, 제철",ジュン、シュン,,"旬 = 勹 + 日。 勹는 여기서는 ""한 바퀴 돌다""라는 추상적인 의미를 표현한 모양자입니다. 「日」는 ""날짜""를 뜻합니다. 旬는 ""날짜(日)가 한 바퀴 돌다(勹)"" -> ""열흘, 10, 가득 차다, 제철""이라는 뜻의 글자입니다.",음독은 ジュン、シュン입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,旬의 정식 훈독은 없습니다.,no
284,N1,兼,겸할 겸,"""겸할 겸"". 겸하다",ケン,か(ねる),"兼는 ""손(⺕)에 볏단 두 개를 동시에 쥔 모습""을 그린 상형문자입니다. ""볏단 두 개를 한꺼번에 쥐다"" -> ""겸하다""라는 의미입니다.",음독은 ケン입니다. 특별한 점은 없습니다.,"兼ねる는 ""겸하다""라는 뜻의 2그룹 타동사입니다. 예문) 書斎と応接間を兼ねた部屋서재와 응접실을 겸한 방 専門性と汎用性を兼ねる 전문성과 범용성을 겸하다 彼女は彼の妻と秘書を兼ねている 그녀는 그의 아내와 비서를 겸하고 있다",no
285,N1,聖,성인 성,"""성인 성"". 신성한, 성스러운",セイ,,"聖 = 耳 + 口 + 王。 「耳」는 ""귀""를 뜻합니다. 「口」는 ""입""을 뜻합니다. 「王」는 ""왕""을 뜻합니다. 聖는 ""신하의 말(口)에 귀기울일(耳) 줄 아는 성군(王)"" -> ""신성한, 성스러운""이라는 뜻의 글자입니다.",음독은 セイ입니다. 특별한 점은 없습니다.,聖의 정식 훈독은 없습니다.,no
286,N1,旨,뜻 지,"""뜻 지"". 뜻, 취지",シ,むね,"旨 = 匕 + 日。 匕는 여기서는「刀」가 뒤집힌 것으로, ""칼""을 뜻합니다. 「日」는 ""태양""을 뜻합니다. 旨는 ""하늘(日)의 뜻에 따라 적에 맞서 싸우다(匕)"" -> ""뜻, 취지""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"旨는 ""취지, 뜻""을 뜻합니다. 예문) 主人の旨に従う 남편의 뜻에 따르다 辞退する旨を伝える 사퇴의 뜻을 전하다",no
287,N1,即,곧 즉,"""곧 즉"". 즉시, 곧바로",ソク,,"即 =皀 +卩。 「皀」는 ""음식이 담긴 식기""를 뜻합니다. 「卩」는 ""무릎꿇은 사람""을 뜻합니다. 即는""식기(皀) 앞에 앉자마자(卩) 밥을 먹기 시작하다"" -> ""즉시, 곧바로""라는 뜻의 글자입니다.",음독은 ソク입니다. 특별한 점은 없습니다.,即의 정식 훈독은 없습니다.,no
288,N1,柳,버들 류,"""버들 류"". 버드나무",リュウ,やなぎ,"柳 = 木 + 卯。 「木」는 ""나무""를 뜻합니다. 卯는 여기서는 ""축 늘어진 버드나무 가지""를 그린 모양자입니다. 柳는 ""버드나무(木)의 늘어진 가지(卯)"" -> ""버드나무""라는 뜻의 글자입니다. 버드나무",음독은 リュウ입니다. 특별한 점은 없습니다.,"柳는 ""버드나무""라는 뜻입니다.",no
289,N1,舎,집 사,"""집 사"". 숙소, 집, 저택",シャ,,"舎는 ""잠시 쉬어갈 수 있는 쉼터""를 그린 상형문자입니다. ""쉴 수 있는 곳"" -> ""숙소, 집, 저택""이라는 의미입니다.",음독은 シャ입니다. 특별한 점은 없습니다.,舎의 정식 훈독은 없습니다.,no
290,N1,偽,거짓 위,"""거짓 위"". 거짓, 가짜",ギ,にせ、いつわ(る),"偽 = 亻 + 為。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「為」(イ)는 ""하다, 행하다""라는 뜻입니다. 偽는 ""다른 사람(亻)을 사칭하여 행동하다(為)"" -> ""거짓, 가짜""라는 뜻의 글자입니다. (為는 소리부(イ -> ギ)도 겸함)",음독은 ギ입니다. 특별한 점은 없습니다.,"偽는 ""가짜, 모조""라는 뜻입니다. 偽る는 ""거짓말하다, 속이다""라는 뜻의 타동사입니다. 예문) 偽物가짜 물건/위조품 身分を偽る 신분을 속이다 自分の名前を偽る 자신의 이름을 속이다",no
291,N1,覇,으뜸 패,"""으뜸 패"". 제패하다, 으뜸",ハ,,"覇 = 覀 + 革 + 月。 「覀」는 ""덮다""라는 뜻입니다. 「革」는 ""가죽""을 뜻합니다. 「月」는 ""고기""를 뜻합니다. 覇는 ""곰을 맨손으로 때려잡아 가죽(革)을 덮고(覀) 고기(月)를 먹다"" -> ""으뜸, 제패하다""라는 뜻의 글자입니다.",음독은 ハ입니다. 특별한 점은 없습니다.,覇의 정식 훈독은 없습니다.,no
292,N1,詳,자세할 상,"""자세할 상"". 자세한, 상세한",ショウ,くわ(しい),"詳 = 言 + 羊。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)「羊」(ヨウ)는 ""양""을 뜻합니다. 詳는 ""양(羊)의 생김새를 자세히 묘사하다(言)"" -> ""자세하다, 상세하다""라는 뜻의 글자입니다. (羊는 소리부(ヨウ -> ショウ)도 겸함)",음독은 ショウ입니다. 특별한 점은 없습니다.,"詳しい는 ""상세하다, 자세하다""라는 뜻의 형용사입니다. 예문) 詳しい地図자세한 지도 詳しく説明する 자세히 설명하다 京都の地理に詳しい人교토의 지리에 밝은 사람",no
293,N1,抵,막을 저,"""막을 저"". 막다, 저항하다",テイ,,"抵 = 扌 + 氐。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「氐」(テイ)는 ""낮다""라는 뜻입니다. 抵는 ""신분이 낮은(氐) 사람들이 힘을 모아 저항하다(扌)"" -> ""막다, 저항하다""라는 뜻의 글자입니다. (氐는 소리부도 겸함)",음독은 テイ입니다. 특별한 점은 없습니다.,抵의 정식 훈독은 없습니다.,no
294,N1,脅,위협할 협,"""위협할 협"". 위협하다",キョウ,おど(す)、おど(かす)、おびや(かす),"脅 = 劦 + 月。 劦는 ""힘(「力」)"" 세 개를 합쳐놓은 것입니다. 「月」는 ""신체의 일부""를 뜻합니다. 脅는 ""여러 명의 폭력(劦)으로신체에(月) 위협을 가하다"" -> ""위협하다, 협박하다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,"脅す는 ""위협하다, 협박하다""라는 뜻의 타동사입니다. 脅かす는 ""위협하다, 깜짝 놀라게 하다""라는 뜻의 타동사입니다. 脅かす는 ""위협하다, 위태롭게 하다""라는 뜻의 타동사입니다. 셋의 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요. 예문) 刃物で人を脅す 날붙이로 사람을 위협하다 脅して金品を巻き上げる 협박하여 금품을 빼앗다 容疑者を脅かして白状させる 용의자를 위협하여 자백시키다 急に脅かすな！ 갑자기 놀래키지 마! インフレが家計を脅かす 인플레이션이 가계를 위협하다 庶民の生存権が脅かされる 서민의 생존권이 위협받다 国際社会の平和と安全を脅かす行為국제 사회의 평화와 안전을 위협하는 행위",no
295,N1,茂,무성할 무,"""무성할 무"". 무성하다, 풍성하다",モ,しげ(る),"茂 = 艹 + 戊。 「艹」는 ""풀""을 뜻합니다. 「戊」는 ""반달 모양의 낫이 달린 창""을 그린 글자입니다. 茂는 ""무성하게 자란 잡초(艹)를 낫(戊)으로 베다"" -> ""무성하다, 풍성하다""라는 뜻의 글자입니다.",음독은 モ입니다. 특별한 점은 없습니다.,"茂る는 ""무성하다, 빽빽하다""라는 뜻의 1그룹 자동사입니다.",no
