no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
1,N3,議,의논할 의,"""의논할 의"". 의논하다, 상의하다",ギ,,"議 = 言 + 義。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)義(ギ - ""옳을 의"")는 ""옳다, 의롭다""라는 뜻의 상용한자입니다. 義 = 𦍌 + 扌 + 戈。 「𦍌」는 ""양""을 뜻합니다. 「扌」는 ""손""을 뜻합니다. 「戈」는 ""창""을 뜻하는 부수입니다(링크 참조). 義는 ""손(扌)에 창(戈)을 들고 양(𦍌)을 지키다"" -> ""옳다, 의롭다""라는 뜻의 글자입니다. 議는 ""의(義)를 논하다(言)"" -> ""의논하다, 상의하다""라는 뜻의 글자입니다. (義는 소리부도 겸함)",음독은 ギ입니다. 특별한 점은 없습니다.,議의 정식 훈독은 없습니다.,no
2,N3,連,이을 연,"""이을 연"". 잇다, 연결, 연속되다",レン,つら(なる)、つら(ねる)、つ(れる),"連 = ⻌ + 車。 「⻌」는 ""길""을 뜻합니다. 「車」는 ""수레, 차""를 뜻합니다. 連는 ""길(⻌)에 수레(車)가 줄지어 다니다"" -> ""잇다, 연속되다, 연결되다""라는 뜻의 글자입니다.",음독은 レン입니다. 특별한 점은 없습니다.,"1.連なる、連ねる 連なる는 ""줄지어 있다, 연속해 있다""라는 뜻의 자동사입니다. 連ねる는 ""늘어세우다, 늘어놓다""라는 뜻의 2그룹 타동사입니다. 예문) 鳥が連なって飛んでいる 새가 줄지어 날고 있다 自動車が道路に連なっている 자동차가 도로에 줄지어 있다 美辞麗句を連ねる 미사여구를 늘어놓다 百万言を連ねて論ずる 백만 마디의 말을 늘어놓으며 논하다 2.連れる 連れる는 ""데리고 가다(오다), 동반하다""라는 뜻의 2그룹 타동사입니다. 예문) 子供たちを連れて出かける 아이들을 데리고 외출하다 家族を連れて公園に行く 가족을 데리고 공원에 가다",no
3,N3,対,대할 대,"""대할 대"". 대하다, 마주보다",タイ、ツイ,,"対 = 文 + 寸。 「文」는 본래 ""가슴팍에 문신이 있는 사람""을 그린 글자입니다(링크 참조). 「寸」는 ""손""을 뜻합니다. 対는 ""건장한 남성(文)이 주먹(寸)을 치켜들고상대와 대적하다""-> ""대하다, 마주보다, 상대""라는 뜻의 글자입니다.",음독은 タイ、ツイ입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,対의 정식 훈독은 없습니다.,no
4,N3,部,떼 부,"""떼 부"". 부분, 부서",ブ,,"部 = 咅 + ⻏。 「咅」는 ""화분 위의 화초""를 그린 글자입니다(링크 참조). 「⻏」는 ""도시""를 뜻합니다. 部는 ""대도시(⻏) 안의 화초(咅)를 매매하는 구역"" -> ""부분, 부서""라는 뜻의 글자입니다.",음독은 ブ입니다. 특별한 점은 없습니다.,部의 정식 훈독은 없습니다.,no
5,N3,内,안 내,"""안 내"". 안, 안쪽, 내부",ナイ、ダイ,うち,"内 = 人 + 冂。 「人」는 ""사람""을 뜻합니다. 冂는 여기서는 ""건물의 내부""를 표현한 모양자입니다. 内는 ""건물 안(冂)에 있는 사람(人)"" -> ""안쪽, 내부""라는 뜻의 글자입니다.",음독은 ナイ、ダイ입니다. 사용 빈도는 ナイ가 훨씬 높습니다.,"内는 ""안쪽""을 뜻합니다.",no
6,N3,相,서로 상,"""서로 상"". 서로, 모양, 벼슬",ソウ、ショウ,あい,"相 = 木 + 目。 「木」는 ""나무""를 뜻합니다. 「目」는 ""눈""을 뜻합니다. 相는 ""나무(木)를 바라보는 눈(目)""이라는 뜻입니다. ""바라보다"" -> ""서로 바라보다"" -> ""서로, 모양""이라는 의미입니다.",음독은 ソウ、ショウ입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,훈독은 あい입니다. 특별한 점은 없습니다.,no
7,N3,定,정할 정,"""정할 정"". 정하다, 결정하다",テイ、ジョウ,さだ(める)、さだ(まる)、さだ(か),"定 = 宀 + 𤴓。 「宀」는 ""집""을 뜻합니다. 𤴓는「正」가 살짝 변형된 것으로, ""바르다""라는 뜻입니다. 定는 ""올바른(正) 집(宀)을 고르다"" -> ""정하다, 결정하다""라는 뜻의 글자입니다.",음독은 テイ、ジョウ입니다. 특별한 구분법은 없습니다.,"定める는 ""정하다""라는 뜻의 2그룹 타동사입니다. 定まる는 ""정해지다""라는 뜻의 자동사입니다. 定か는 ""명확함, 확실함""을 뜻합니다.",no
8,N3,選,고를 선,"""고를 선"". 고르다, 선택하다",セン,えら(ぶ),"選 = ⻌ + 己 + 己 + 共。 「⻌」는 ""길""을 뜻합니다. 「己」는 ""무릎꿇은 사람""을 뜻합니다. 共는 여기서는 ""가마""를 그린 모양자입니다. 選는 ""앉아있는 사람들(己己) 중에서 가마(共)에 태워 보낼(⻌) 자를 고르다"" -> ""고르다, 선택하다""라는 뜻의 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,"選ぶ는 ""고르다""라는 뜻의 타동사입니다.",no
9,N3,米,쌀 미,"""쌀 미"". 쌀",ベイ、マイ,こめ,"米는 ""곡식 낟알이 흩어져있는 모습""을 그린 상형문자입니다.",음독은 ベイ、マイ입니다. 특별한 구분법은 없습니다.,"米는 ""쌀""을 뜻합니다.",no
10,N3,実,열매 실,"""열매 실"". 현실, 진실, 열매, 결실",ジツ,み、みの(る),"実 = 宀 + 大 + 二。 「宀」는 ""집""을 뜻합니다. 「大」는 ""크다""라는 뜻입니다. 「二」는 ""2""를 뜻합니다. 実는 ""집(宀) 안의 나무에 열린 커다란(大) 열매 두 개(二)"" -> ""열매"" -> ""결실, 진실, 현실""이라는 뜻의 글자입니다.",음독은 ジツ입니다. 특별한 점은 없습니다.,"実는 ""열매, 과실""을 뜻합니다. 実る는 ""열매를 맺다, 결실을 맺다""라는 뜻의 자동사입니다.",no
11,N3,関,관계할 관,"""관계할 관"". 관계되다, 관문",カン,せき、かか(わる),"関 = 門 + 关。 「門」는 ""문""을 뜻합니다. 「关」는 ""웃음""을 뜻합니다. 関는 ""관계가 있는 사람만 웃으며(关) 관문(門) 안으로 들여보내다"" -> ""관문, 관계되다""라는 뜻의 글자입니다.",음독은 カン입니다. 특별한 점은 없습니다.,"関는 ""관문""을 뜻합니다. 関わる는 ""관계되다, 관계가 있다""라는 뜻의 자동사입니다. 예문) 心の関마음의 장벽 関所관문/난관 命に関わることだ 목숨과 관계된 일이다 事件に関わる人々사건에 관계된 사람들 安全性に関わる問題안전성과 관련된 문제",no
12,N3,決,결단할 결,"""결단할 결"". 결정하다, 결단하다",ケツ,き(める)、き(まる),"決 = 氵 + 夬。 「氵」는 ""물""을 뜻합니다. 夬는 여기서는 ""활(𠃍)을 쏘는 사람(大)""을 그린 모양자입니다. 決는 ""강(氵)을 뒤로 한 채 배수진을 치고 싸우다(夬)""라는 뜻입니다. ""결단을 내리고 죽을 각오로 맞서 싸우다"" -> ""결정하다, 결단하다""라는 의미입니다.",음독은 ケツ입니다. 특별한 점은 없습니다.,"決める는 ""정하다, 결정하다""라는 뜻의 2그룹 타동사입니다. 決まる는 ""정해지다, 결정되다""라는 뜻의 자동사입니다.",no
13,N3,全,온전할 전,"""온전할 전"". 모두, 전부, 전체",ゼン,まった(く)、すべ(て),"全 = 𠆢 + 王。 𠆢는 여기서는 ""궁궐 지붕""을 그린 모양자입니다. 王(""임금 왕"")은 ""왕""을 뜻하는 상용한자입니다. 王는 ""권위를 상징하는 거대한 도끼""를 그린 상형문자입니다. ""권위의 상징"" -> ""우두머리"" -> ""왕""이라는 의미입니다. 全는 ""궁궐(𠆢) 안의 왕(王)""이라는 뜻입니다. ""나라 전체를 지배하는 왕"" -> ""전체, 모두, 전부""라는 의미입니다.",음독은 ゼン입니다. 특별한 점은 없습니다.,"全く는 ""완전히, 아주, 전혀""라는 뜻의 부사입니다. 全て는 ""모두, 전부, 전체""라는 뜻입니다.",no
14,N3,表,겉 표,"""겉 표"". 표면, 드러내다",ヒョウ,おもて、あらわ(す)、あらわ(れる),"表 = 主 + 衣。 「主」는 ""주인""을 뜻합니다. 「衣」는 ""옷""을 뜻하는 부수입니다(링크 참조). 表는 ""주인(主)의 지위를 겉으로 드러내주는 의복(衣)"" -> ""표면, 드러내다""라는 뜻의 글자입니다.",음독은 ヒョウ입니다. 특별한 점은 없습니다.,"1.表 表는 ""표면, 겉""을 뜻합니다. 예문) 表の意味표면적 의미(드러난 의미) 紙の表종이의 표면 2.表す、表れる 表す는 ""나타내다, 표현하다""라는 뜻의 타동사입니다. 表れる는 ""나타나다, 드러나다""라는 뜻의 2그룹 자동사입니다. 예문) 敬意を表す 경의를 표하다 言葉で表す 말로 나타내다 これは彼の才能を表している 이것은 그의 재능을 보여주고 있다 態度に表れる 태도에서 드러나다 彼の個性が作品に表れている 그의 개성이 작품에 나타나 있다",no
15,N3,戦,싸울 전,"""싸울 전"". 전투, 전쟁, 싸움",セン,いくさ、たたか(う),"戦 = 単 + 戈。 単는 ""고대에 쓰던 무기""를 그린 상형문자입니다(아래 그림 참조). 「単」 「戈」는 ""창""을 뜻하는 부수입니다(링크 참조). 戦는 ""무기(単) + 창(戈)"" -> ""전쟁, 전투""라는 뜻의 글자입니다. 참고) 単는 상용한자이기도 합니다(463.「単」참조).",음독은 セン입니다. 특별한 점은 없습니다.,"戦는 ""전쟁, 싸움""을 뜻합니다. 戦う는 ""싸우다""라는 뜻의 자동사 겸 타동사입니다.",no
16,N3,最,가장 최,"""가장 최"". 최고, 제일",サイ,もっと(も),"最 = 日 + 耳 + 又。 「日」는 ""해""를 뜻합니다. 「耳」는 ""귀""를 뜻합니다. 「又」는 ""손""을 뜻합니다. 먼 옛날 전쟁에서는 죽인 적병의 귀(耳)를 잘라 모아오는(又) 풍습이 있었다고 합니다. 最는 ""낮(日)의 전투에서 누가 가장 많은 귀(耳)를 잘라왔나(又) 비교하다"" -> ""최고, 제일""이라는 뜻의 글자입니다.",음독은 サイ입니다. 특별한 점은 없습니다.,"最も는 ""가장""이라는 뜻의 부사입니다.",no
17,N3,調,고를 조,"""고를 조"". 조화, 조절하다, 조사하다, 운율",チョウ,しら(べる)、ととの(う)、ととの(える),"調 = 言 + 周。 「言」는 ""말하다""라는 뜻입니다. 周(""두루 주"")는 ""둘레, 돌다""라는 뜻의 상용한자입니다. 周는 ""논밭 주위를 둘러싼 경계선""을 그린 상형문자입니다. ""논밭을 둘러싼 경계선"" -> ""둘레, 돌다, 주기""라는 의미입니다. 調는 ""주위를 두루 돌며(周) 의견을 나누다(言)""-> ""조사하다, 조절하다, 조화""라는 뜻의 글자입니다.",음독은 チョウ입니다. 특별한 점은 없습니다.,"1.調べる 調べる는 ""조사하다""라는 뜻의 2그룹 타동사입니다. 예문) 原因を調べる 원인을 조사하다 2.調う、調える 調う는 ""갖추어지다, 정돈되다""라는 뜻의 자동사입니다. 調える는 ""갖추다, 마련하다, 성립시키다""라는 뜻의 2그룹 타동사입니다. 예문) 必要な書類が調う 필요한 서류가 갖추어지다 食料を調える 식량을 마련하다 縁談を調える 혼담을 성사시키다",no
18,N3,化,될 화,"""될 화"". 바뀌다, 변하다",カ、ケ,ば(ける)、ば(かす),"化 = 亻 + 匕。 「亻」는 ""사람""을 뜻합니다. 「匕」는 ""넘어져있는 사람""을 뜻하는 부수입니다. 化는 ""서있던 사람(亻)이 넘어지다(匕)"" -> ""바뀌다, 변하다""라는 뜻의 글자입니다.",음독은 カ、ケ입니다. 사용 빈도는 カ가 훨씬 높습니다.,"化ける는 ""둔갑하다, (전혀 다른 것으로) 변하다""라는 뜻의 2그룹 자동사입니다. 化かす는 ""속이다, 홀리다""라는 뜻의 타동사입니다.",no
19,N3,当,마땅할 당,"""마땅할 당"". 맞다, 맞히다, 들어맞다",トウ,あ(たる)、あ(てる),"当 = ⺌ + ⺕。 ⺌는 여기서는 ""화살촉""을 그린 모양자입니다. 「⺕」는 ""손""을 뜻합니다. 当는 ""손(⺕)에 화살(⺌)을 맞다"" -> ""맞다, 맞히다, 들어맞다""라는 뜻의 글자입니다.",음독은 トウ입니다. 특별한 점은 없습니다.,"当たる는 ""맞다, 적중하다""라는 뜻의 자동사입니다. 当てる는 ""맞히다, 명중시키다""라는 뜻의 2그룹 타동사입니다. 예문) 銃弾が標的に当たる 총탄이 표적에 명중하다 予想が当たる 예상이 적중하다 矢を的に当てる 화살을 과녁에 맞히다 クイズの答えを当てる 퀴즈의 답을 맞히다",no
20,N3,約,맺을 약,"""맺을 약"". 약속하다",ヤク,,"約 = 糸 + 勺。 「糸」는 ""실""을 뜻합니다. 勺은 여기서는 ""(실의) 매듭""을 그린 모양자입니다. 約는 ""실(糸)의 매듭(勺)을 묶다"" -> ""맺다, 약속하다""라는 뜻의 글자입니다.",음독은 ヤク입니다. 특별한 점은 없습니다.,約의 정식 훈독은 없습니다.,no
21,N3,法,법 법,"""법 법"". 법률, 법규, 방법",ホウ、ハッ、ホッ,,"法 = 氵 + 去。 「氵」는 ""물""을 뜻합니다. 「去」는 ""지나가다""라는 뜻입니다. 法는 ""물(氵)은위에서 아래로 흘러가는(去)법이다"" -> ""규칙, 법률, 법규""라는 뜻의 글자입니다.",음독은 ホウ、ハッ、ホッ입니다. 그러나 절대다수는 ホウ로 읽습니다. ハッ・ホッ은 일부 예외적인 단어에만 쓰이는 음독입니다.,法의 정식 훈독은 없습니다.,no
22,N3,的,과녁 적,"""과녁 적"". 표적, 과녁, ~적(경향/성질/상태를 나타내는 어미)",テキ,まと,"的 = 白 + 勺。 「白」는 ""흰색""을 뜻합니다. 勺는 여기서는 ""과녁(勹) 중간에 적중한 화살(丶)""을 그린 모양자입니다. 的는 ""흰색(白)으로 표시된 과녁(勹)에 적중한 화살(丶)"" -> ""표적, 과녁""이라는 뜻의 글자입니다. (的가 어쩌다 접미사로 쓰이게 되었는지는 알려진 바가 없습니다.)",음독은 テキ입니다. 특별한 점은 없습니다.,"的는 ""과녁""을 뜻합니다.",no
23,N3,要,요긴할 요,"""요긴할 요"". 중요하다, 요긴하다",ヨウ,かなめ、い(る),"要는 ""여자(女)가 허리에 손을 올린 모습""을 그린 상형문자입니다. ""허리는 중요한 부위"" -> ""중요하다""라는 의미입니다.",음독은 ヨウ입니다. 특별한 점은 없습니다.,"要는 ""핵심, 요점""을 뜻합니다. 要る는 ""필요하다""라는 뜻의 1그룹 자동사입니다.",no
24,N3,治,다스릴 치,"""다스릴 치"". 다스리다, 치료하다",ジ、チ,おさ(める)、おさ(まる)、なお(る)、なお(す),"治 = 氵 + 台。 「氵」는 ""물""을 뜻합니다. 「台」는 ""받침대""를 뜻합니다. 治는 ""쟁반(台)에 올려둔 탕약(氵)""이라는 뜻입니다. ""탕약으로 병을 다스리다"" -> ""다스리다, 치료하다""라는 의미입니다.",음독은 ジ、チ입니다. 특별한 구분법은 없습니다.,"1.治める、治まる 治める는 ""다스리다, 지배하다""라는 뜻의 2그룹 타동사입니다. 治まる는 ""진정되다, 다스려지다""라는 뜻의 자동사입니다. 예문) 国を治める 나라를 다스리다 国内が治まる 국내가 진정되다 2.治す、治る 治す는 ""치료하다""라는 뜻의 타동사입니다. 治る는 ""치료되다, 낫다""라는 뜻의 자동사입니다. 예문) 傷を治す 상처를 치료하다 病気が治る 병이 낫다",no
25,N3,成,이룰 성,"""이룰 성"". 이루다, 성취하다",セイ、ジョウ,な(る)、な(す),"成 = 戊 + 𠃌。 「戊」는 ""창""을 뜻합니다(링크 참조). 𠃌는 여기서는「丁」가 변형된 것으로, ""못""을 뜻합니다. 成는 ""전쟁(戊)의승리에 못(𠃌)을 박다"" -> ""이루다, 성취하다""라는 뜻의 글자입니다.",음독은 セイ、ジョウ입니다. 사용 빈도는 セイ가 훨씬 높습니다.,"成す는 ""이루다, 이룩하다""라는 뜻의 타동사입니다. 成る는 ""이루어지다, 되다, 성취되다""라는 뜻의 자동사입니다.",no
26,N3,期,기약할 기,"""기약할 기"". 시기, 때",キ、ゴ,,"期 = 其 + 月。 (소리부)「其」(キ)는소리부의 역할만 하는 글자입니다(링크 참조). (의미부)「月」는 ""달""을 뜻합니다. 期는 ""달(月)이 뜨고 지는 주기"" -> ""시기, 때""라는 뜻의 글자입니다(其는 소리부).",음독은 キ、ゴ입니다. 그러나 절대다수는 キ로 읽습니다. ゴ는 일부 예외적인 단어에만 쓰이는 음독입니다.,期의 정식 훈독은 없습니다.,no
27,N3,公,공평할 공,"""공평할 공"". 공평한, 공적인",コウ,おおやけ,"公 = ハ + 厶。 ハ는 여기서는 ""정확히 반으로 나눈 모습""을 그린 모양자입니다. 「厶」는 ""사사로운, 개인적인""이라는 뜻입니다. 公는 ""사적인(厶) 치우침 없이 공평하게 나누다(ハ)"" -> ""공적인, 공평한""이라는 뜻의 글자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"公는 ""조정, 정부, 공공, 공공연함"" 등을 뜻하는 단어입니다.",no
28,N3,協,화합할 협,"""화합할 협"". 협력하다",キョウ,,"協 = 十 + 力 + 力 + 力。 「十」는 ""10""을 뜻합니다. 「力」는 ""힘""을 뜻합니다. 協는 ""열 명(十)이 힘을 합치다(力力力)"" -> ""협력하다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,協의 정식 훈독은 없습니다.,no
29,N3,取,가질 취,"""가질 취"". 손에 잡다, 취하다",シュ,と(る),"取 = 耳 + 又。 「耳」는 ""귀""를 뜻합니다. 「又」는 ""손""을 뜻합니다. 먼 옛날 전쟁에서는 죽인 적병의 귀(耳)를 잘라 모아오는(又) 풍습이 있었다고 합니다. 取는 ""귀(耳)를 줍다(又)"" -> ""집어들다, 취하다""라는 뜻의 글자입니다.",음독은 シュ입니다. 특별한 점은 없습니다.,"取る는 ""집다, 취하다""라는 뜻의 타동사입니다.",no
30,N3,和,화할 화,"""화할 화"". 온화, 화목, 조화, 일본",ワ、オ,やわ(らぐ)、やわ(らげる)、なご(む)、なご(やか),"和 = 禾 + 口。 「禾」는 ""곡식""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 和는 ""곡식(禾)을 배불리 먹고(口) 마음이 온화해지다"" -> ""온화, 화목, 조화""라는 뜻의 글자입니다.",음독은 ワ、オ입니다. 그러나 절대다수는 ワ로 읽습니다. オ는和尚(화상) 외에는 거의 쓰지 않는 음독입니다.,"1.和らぐ、和らげる 和らぐ는 ""누그러지다, 완화되다""라는 뜻의 자동사입니다. 和らげる는 ""누그러뜨리다, 완화하다""라는 뜻의 2그룹 타동사입니다. 예문) 寒さが和らぐ 추위가 누그러지다 衝撃を和らげる 충격을 완화하다 2.和む、和やか 和む는 ""(마음이) 온화해지다, 부드러워지다""라는 뜻의 자동사입니다. 和やか는 ""부드러움, 온화함""을 뜻합니다. 예문) 雰囲気が和む 분위기가 부드러워지다 心が和む 마음이 온화해지다 和やかな笑顔부드러운 미소",no
31,N3,機,틀 기,"""틀 기"". 기계, 기회, 베틀",キ,はた,"機 = 木 +幺 +幺 + 戈 + 人。 「木」는 ""나무""를 뜻합니다. 「幺」는 ""짧은 실""을 뜻합니다(링크 참조). 「人」는 ""사람""을 뜻합니다. 戈는 여기서는 ""베틀""을 그린 모양자로 쓰인 것입니다. 機는 ""나무(木)로 만든 베틀(戈)에 앉아실(幺幺)을 짜는 사람(人)""을 그린 글자입니다. ""베를 짜는 기계"" -> ""기계""라는 의미입니다.",음독은 キ입니다. 특별한 점은 없습니다.,"機는 ""베틀""을 뜻합니다.",no
32,N3,平,평평할 평,"""평평할 평"". 평평하다",ヘイ、ビョウ,たい(ら)、ひら,"平는 ""악기 소리가 고르게 퍼져나가는 모습""을 묘사한 상형문자입니다. ""소리가 고르게 퍼지다"" -> ""평평하다""라는 의미입니다.",음독은 ヘイ、ビョウ입니다. 사용 빈도는 ヘイ가 훨씬 높습니다. ビョウ는平等(평등) 외에는 거의 쓰지 않는 음독입니다.,"平ら는 ""평평함""을 뜻합니다.",no
33,N3,加,더할 가,"""더할 가"". 더하다",カ,くわ(える)、くわ(わる),"加 = 力 + 口。 「力」는 ""힘""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 加는 ""강한 무력(力)에 말솜씨(口)까지 더해지다"" -> ""더하다""라는 뜻의 글자입니다.",음독은 カ입니다. 특별한 점은 없습니다.,"加える는 ""더하다, 보태다""라는 뜻의 2그룹 타동사입니다. 加わる는 ""더해지다, 보태지다""라는 뜻의 자동사입니다.",no
34,N3,受,받을 수,"""받을 수"". 받다, 받아들이다",ジュ,う(ける)、う(かる),"受 = ⺤ + 冖 + 又。 「⺤」는 ""손""을 뜻하는 부수입니다(링크 참조). 冖는 여기서는 ""책상""을 그린 모양자입니다. 「又」는 ""손""을 뜻합니다. 受는 ""책상(冖)을 사이에 두고 물건을 주고받다(⺤+又)""-> ""받다""라는 뜻의 글자입니다.",음독은 ジュ입니다. 특별한 점은 없습니다.,"受ける는 ""받다""라는 뜻의 2그룹 타동사입니다. 受かる는 ""(시험 등에) 합격하다""라는 뜻의 자동사입니다. 예문) 影響を受ける 영향을 받다 質問を受ける 질문을 받다 入学試験に受かる 입학시험에 합격하다",no
35,N3,続,계속 속,"""계속 속"". 계속하다, 이어지다",ゾク,つづ(く)、つづ(ける),"続 = 糸 + 売。 「糸」는 ""실""을 뜻합니다. 「売」는 ""팔다""라는 뜻입니다. 続는 ""장사(売)를 계속 이어가다(糸)"" -> ""계속하다, 이어지다""라는 뜻의 글자입니다.",음독은 ゾク입니다. 특별한 점은 없습니다.,"続く는 ""계속되다""라는 뜻의 자동사입니다. 続ける는 ""계속하다""라는 뜻의 2그룹 타동사입니다.",no
36,N3,改,고칠 개,"""고칠 개"". 개선하다, 고치다",カイ,あらた(める)、あらた(まる),"改 = 己 + 攵。 「己」는 ""무릎꿇은 사람""을 뜻합니다. 「攵」는 ""때리다, 치다""라는 뜻입니다. 改는 ""잘못을 저질러 무릎꿇은 아이(己)를 체벌(攵)로 훈육하다"" -> ""개선하다, 고치다""라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,"改める는 ""고치다, 개선하다""라는 뜻의 2그룹 타동사입니다. 改まる는 ""새로워지다, 개선되다""라는 뜻의 자동사입니다. 예문) 食習慣を改める 식습관을 개선하다 行いを改める 행실을 고치다 規則が改まる 규칙이 변경되다 品行が改まる 품행이 개선되다",no
37,N3,数,셀 수,"""셀 수"". 수, 숫자, 셈하다",スウ、ス,かず、かぞ(える),"数 = 娄 + 攵。 「娄」는 ""쌓다, 겹치다""라는 뜻의 글자입니다(링크 참조). 「攵」는 본래 ""막대기(丿)를 든 손(又)""을 그린 글자입니다(링크 참조). 먼 옛날에는 ""산가지""라는 막대기를 겹쳐서 계산을 했다고 합니다. 数는 ""막대기(攵)를 겹쳐서(娄)셈을 하다"" -> ""셈, 수""라는 뜻의 글자입니다.",음독은 スウ、ス입니다. 그러나 절대다수는 スウ로 읽습니다. ス는 일부 예외적인 단어에만 쓰이는 음독입니다.,"数는 ""수""를 뜻합니다. 数える는 ""세다, 셈하다""라는 뜻의 2그룹 타동사입니다.",no
38,N3,記,기록할 기,"""기록할 기"". 기록, 기억",キ,しる(す),"記 = 言 + 己。 「言」는 ""말하다""라는 뜻입니다. 「己」는 ""무릎꿇은 사람""을 뜻합니다. 記는 ""무릎꿇은 사관(己)이 왕의 말씀(言)을 받아적다"" -> ""기록하다""라는 뜻의 글자입니다.",음독은 キ입니다. 특별한 점은 없습니다.,"記す는 ""적다, 쓰다, 기록하다""라는 뜻의 타동사입니다. 예문) 手帳に記す 수첩에 적다 心に記す 마음에 새기다(명심하다)",no
39,N3,初,처음 초,"""처음 초"". 처음, 시초",ショ,はじ(め)、はじ(めて)、はつ、うい、そ(める),"初 = 衤 + 刀。 「衤」는 ""옷, 옷감""을 뜻합니다. 「刀」는 ""칼""을 뜻합니다. 옷을 만들 때 가장 먼저 해야 하는 일은 옷감을 재단하는 것입니다. 初는 ""옷감(衤)의 재단(刀)"" -> ""처음, 시초""라는 뜻의 글자입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,"1.初め 初め는 ""처음, 최초""를 뜻합니다. 예문) 初めが大切だ 처음이 중요하다 初めから気が進まない 처음부터 마음이 내키지 않는다 2.初めて 初めて는 ""처음으로""라는 뜻의 부사입니다. 예문) 初めての旅行첫 여행 生まれて初めて海外に行く 태어나서 처음으로 해외에 가다 3.初、初 初、初는 둘 다 ""첫, 처음""을 뜻하는 접두어입니다. 예시단어) はつ初耳금시초문/처음 들음,初恋첫사랑,初雪첫눈 うい初産초산(첫 출산),初子첫 아이,初々しい花嫁어리고 풋풋한 새신부 4.初める 初める는 다른 동사의 연용형 뒤에 붙어서, ""처음으로 ~하다""라는 뜻을 전달하는 복합동사입니다. 예문) 赤ちゃんが歩き初める 아기가 걸음마를 시작하다 桜が咲き初める 벚꽃이 피기 시작하다",no
40,N3,指,가리킬 지,"""가리킬 지"". 손가락, 가리키다",シ,ゆび、さ(す),"指 = 扌 + 匕 + 日。 「扌」는 ""손""을 뜻합니다. 匕는 여기서는「刀」가 뒤집힌 것으로, ""칼""을 뜻합니다. 「日」는 ""태양""을 뜻합니다. 指는 ""칼(匕)을 들어(扌)태양(日)을 가리키다"" -> ""가리키다"" -> ""손가락""이라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"指는 ""손가락""을 뜻합니다. 指す는 ""가리키다, 지목하다""라는 뜻의 타동사입니다.",no
41,N3,第,차례 제,"""차례 제"". 순서를 나타내는 접두사",ダイ,,"第 = 𥫗 + 弟。 (의미부)「𥫗」는 ""대나무""를 뜻합니다. (소리부 겸 의미부)「弟」(ダイ)는 본래""나뭇단을 밧줄로 엮어놓은 모습""을 그린 글자입니다(링크 참조). 第는 ""대나무(𥫗)를 차곡차곡 묶어서(弟) 순서대로 쌓아놓다"" -> ""차례, 순서""라는 뜻의 글자입니다. (弟는 소리부도 겸함)",음독은 ダイ입니다. 특별한 점은 없습니다.,第의 정식 훈독은 없습니다.,no
42,N3,結,맺을 결,"""맺을 결"". 맺다, 묶다, 결실",ケツ,むす(ぶ)、ゆ(う)、ゆ(わえる),"結 = 糸 + 士 + 口。 「糸」는 ""실""을 뜻합니다. 士(""선비 사"")는 ""선비, 무사""를 뜻하는 상용한자입니다. 士는 ""고대에 무사들이 허리에 차고 다니던 무기""를 그린 상형문자입니다. ""무사를 상징하는 무기"" -> ""무사, 선비""라는 의미입니다. 「口」는 ""입""을 뜻합니다. 結는 ""선비(士)는 자신이 말한(口) 일은 반드시 매듭을(糸) 짓는다"" -> ""맺다, 묶다, 결실""이라는 뜻의 글자입니다.",음독은 ケツ입니다. 특별한 점은 없습니다.,"1.結ぶ 結ぶ는 ""연결하다, 매다, 맺다""라는 뜻의 자동사 겸 타동사입니다. 예문) 紐を結ぶ 끈을 묶다 帯を結ぶ 허리띠를 매다 縁を結ぶ 인연을 맺다 契約を結ぶ 계약을 체결하다 2.結わえる 結わえる는 ""(머리, 끈 등을) 묶다""라는 뜻의 2그룹 타동사입니다. 예문) 髪にリボンを結わえる 머리에 리본을 매다 3.結う 結う는 ""(머리를) 땋다""라는 뜻의 타동사입니다. 예문) 髪を結う 머리를 땋다",no
43,N3,点,점 점,"""점 점"". 점",テン,,"点 = 占 + 灬。 (의미부)灬는여기서는 단순히 ""점 네 개""를 그린 모양자로 쓰인 것입니다. (소리부)占는 여기서는「店」(テン)이 축약된 것으로, 소리부의 역할만 하고 있습니다. 点는 ""점 네 개(灬)"" -> ""점""이라는 뜻의 글자입니다(占 -> 店은 소리부).",음독은 テン입니다. 특별한 점은 없습니다.,点의 정식 훈독은 없습니다.,no
