no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
94,N2,個,낱 개,"""낱 개"". 갯수, 개인, 개별",コ,,"個 = 亻 + 固。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「固」(コ)는 ""딱딱하다""라는 뜻입니다. 여기서는 ""딱딱하다"" -> ""개체""라는 뜻으로 쓰인 것입니다. 個는 ""사람(亻) 한 개체(固)"" -> ""개인, 개별, 갯수""라는 뜻의 글자입니다. (固는 소리부도 겸함)",음독은 コ입니다. 특별한 점은 없습니다.,個의 정식 훈독은 없습니다.,no
95,N2,評,평할 평,"""평할 평"". 비평하다, 품평하다",ヒョウ,,"評 = 言 + 平。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)「平」(ヒョウ)는 ""평평하다""라는 뜻입니다. 評는 ""공평하게(平) 평가하다(言)"" -> ""비평하다, 평가하다""라는 뜻의 글자입니다. (平는 소리부도 겸함)",음독은 ヒョウ입니다. 특별한 점은 없습니다.,評의 정식 훈독은 없습니다.,no
96,N2,若,같을 약,"""같을 약"". 젊다, 어리다, 만약, 약간",ジャク、ニャク,わか(い)、も(しくは),"若는 ""땅에 머리를 대고 엎드린 사람""을 그린 상형문자입니다. ""노인 앞에 엎드려 예를 취하는 젊은이"" -> ""젊다, 어리다""라는 의미입니다.",음독은 ジャク、ニャク입니다. 사용 빈도는 ジャク가 훨씬 높습니다.,"若い는 ""젊다, 어리다""라는 뜻의 형용사입니다. 若しくは는 ""또는, 혹은""이라는 뜻입니다.",no
97,N2,脳,골 뇌,"""골 뇌"". 뇌",ノウ,,"脳 = 月 + ⺍ + 凶。 「月」는 ""신체의 일부""를 뜻합니다. ⺍+凶는 여기서는 ""뇌의 주름""을 그린 모양자입니다. 脳는 ""신체의 일부(月) + 뇌(⺍+凶)"" -> ""뇌""라는 뜻의 글자입니다.",음독은 ノウ입니다. 특별한 점은 없습니다.,脳의 정식 훈독은 없습니다.,no
98,N2,含,머금을 함,"""머금을 함"". 머금다, 포함하다",ガン,ふく(む)、ふく(める),"含 = 今 + 口。 「今」는 ""지금, 현재""를 뜻합니다. 「口」는 ""입""을 뜻합니다. 含는 ""지금(今) 입 안에(口) 머금고 있는 것"" -> ""머금다, 포함하다""라는 뜻의 글자입니다.",음독은 ガン입니다. 특별한 점은 없습니다.,"含む는 ""머금다, 포함하다""라는 뜻의 타동사입니다. 含める는 ""포함시키다, 내포하다""라는 뜻의 2그룹 타동사입니다. 예문) 水を口に含む 물을 입에 머금다 詩が含んでいる意味시가 함축하고 있는 의미 手数料を含んだ料金수수료를 포함한 요금 日本を含めて三ヵ国일본을 포함하여 3개국 手数料を含めて計算する 수수료를 포함하여 계산하다",no
99,N2,蔵,감출 장,"""감출 장"". 창고, 간직하다",ゾウ,くら,"蔵 = 艹 + 戊 + 臣。 「艹」는 ""풀""을 뜻합니다. 「戊」는 ""창""을 뜻합니다. 「臣」는 ""신하""를 뜻합니다. 蔵는 ""정적의 습격(戊)을 피해 풀숲(艹)에 숨은 신하(臣)"" -> ""감추다, 간직하다, 창고""라는 뜻의 글자입니다.",음독은 ゾウ입니다. 특별한 점은 없습니다.,"蔵는 ""창고""를 뜻합니다.",no
100,N2,非,아닐 비,"""아닐 비"". 아니다, 옳지 않은, 어긋난",ヒ,,"非는 ""새의 날개""를 그린 상형문자입니다. ""등 위의 날개"" -> ""등지다"" -> ""배반"" -> ""아니다""라는 의미입니다.",음독은 ヒ입니다. 특별한 점은 없습니다.,非의 정식 훈독은 없습니다.,no
101,N2,段,층계 단,"""층계 단"". 단계, 등급, 계단",ダン,,"段의 왼쪽에 있는 글자는 ""돌계단""을 그린 모양자입니다. 「殳」는 ""때리다, 휘두르다""라는 뜻입니다. 段는 ""망치를 휘둘러(殳) 돌을 깎아내 계단을 만들다""-> ""계단, 단계, 등급""이라는 뜻의 글자입니다.",음독은 ダン입니다. 특별한 점은 없습니다.,段의 정식 훈독은 없습니다.,no
102,N2,製,지을 제,"""지을 제"". 제조하다, 만들다",セイ,,"製 = 制 + 衣。 (소리부)「制」(セイ)는 여기서는 소리부의 역할만 하고 있습니다. (의미부)「衣」는 ""옷""을 뜻합니다. 製는 ""옷(衣)을 만들다"" -> ""제조하다, 만들다""라는 뜻의 글자입니다(制는 소리부).",음독은 セイ입니다. 특별한 점은 없습니다.,製의 정식 훈독은 없습니다.,no
103,N2,況,상황 황,"""상황 황"". 상황, 실황",キョウ,,"況 = 氵 + 兄。 (의미부)「氵」는 ""물""을 뜻합니다. (소리부 겸 의미부)「兄」(キョウ)는 ""형, 맏이""를 뜻합니다. 況는 ""폭우에 불어난 강물(氵)을 걱정스레 지켜보는 맏형(兄)""이라는 뜻입니다. ""폭우에 강의 상황을 지켜보다"" -> ""상황, 실황""이라는 의미입니다. (兄는 소리부도 겸함)",음독은 キョウ입니다. 특별한 점은 없습니다.,況의 정식 훈독은 없습니다.,no
104,N2,財,재물 재,"""재물 재"". 재물, 재산",ザイ、サイ,,"財 = 貝 + 才。 (의미부)「貝」는 ""돈, 재물""을 뜻합니다. (소리부 겸 의미부)「才」(サイ)는 ""재능, 재주""를 뜻합니다. 財는 ""돈(貝) 버는 재주(才)"" -> ""재물, 재산""이라는 뜻의 글자입니다. (才는 소리부(サイ -> ザイ・サイ)도 겸함)",음독은 ザイ、サイ입니다. 사용 빈도는 ザイ가 훨씬 높습니다.,財의 정식 훈독은 없습니다.,no
105,N2,識,알 식,"""알 식"". 지식, 알다",シキ,,"識 = 言 + 戠。 「言」는 ""말하다""라는 뜻입니다. 戠는 여기서는「職」이 축약된 것으로, ""직무, 직업""을 뜻합니다. 識는 ""가르치는(言) 직업(戠)"" -> ""지식, 알다""라는 뜻의 글자입니다.",음독은 シキ입니다. 특별한 점은 없습니다.,識의 정식 훈독은 없습니다.,no
106,N2,呼,부를 호,"""부를 호"". 부르다, (숨을)내쉬다",コ,よ(ぶ),"呼 = 口 +平。 「口」는 ""입""을 뜻합니다. 「平」는 본래 ""악기 소리가 퍼져나가는 것""을 표현한 글자입니다(링크 참조). 呼는 ""입(口)에서 소리가 퍼져나가다(平)"" -> ""부르다, (숨을)내쉬다""라는 뜻의 글자입니다.",음독은 コ입니다. 특별한 점은 없습니다.,"呼ぶ는 ""부르다""라는 뜻의 타동사입니다. 예문) 名前を呼ぶ 이름을 부르다 救急車を呼ぶ 구급차를 부르다",no
107,N2,針,바늘 침,"""바늘 침"". 바늘, 침",シン,はり,"針 = 金 + 十。 「金」는 ""쇠, 금속""을 뜻합니다. 十는 여기서는 ""뾰족한 바늘""을 그린 모양자입니다. 針는 ""쇠(金)로 된 뾰족한 바늘(十)"" -> ""바늘, 침""이라는 뜻의 글자입니다.",음독은 シン입니다. 특별한 점은 없습니다.,"針는 ""바늘, 침""을 뜻합니다.",no
108,N2,専,오로지 전,"""오로지 전"". 오로지, 전념하다",セン,もっぱ(ら),"専 = 𤰔 + 寸。 「𤰔」는 ""방추(실을 감는 도구)""를 그린 글자입니다(링크 참조). 「寸」는 ""손""을 뜻합니다. 専는 ""방추(𤰔)를 손(寸)으로 계속 돌리다""-> ""오로지, 전념하다""라는 뜻의 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,"専ら는 ""오로지, 한결같이""라는 뜻입니다.",no
109,N2,程,한도 정,"""한도 정"". 규정, 정도, 여정",テイ,ほど,"程 = 禾 + 口 + 王。 「禾」는 ""곡식""을 뜻합니다. 口는 여기서는 ""곡식 자루""를 그린 모양자입니다. 王는 여기서는 ""무게를 재는 저울""을 그린 모양자입니다. 程는 ""세금으로 낼 곡식(禾)의 무게를 저울에 달다(呈)""라는 뜻입니다. ""세금의 규정량"" -> ""규정, 정도""라는 의미입니다.",음독은 テイ입니다. 특별한 점은 없습니다.,"程는 ""한계, 분수, 정도""를 뜻합니다.",no
110,N2,値,값 치,"""값 치"". 값, 가치",チ,ね、あたい,"値 = 亻 + 直。 「亻」는 ""사람""을 뜻합니다. 「直」는 ""곧다""라는 뜻입니다. 値는 ""올곧은(直) 사람(亻)"" -> ""가치있는 사람"" -> ""가치, 값""이라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,"値는 ""가격""을 뜻합니다. 値는 ""가치""를 뜻합니다.",no
111,N2,突,갑자기 돌,"""갑자기 돌"". 세차게 부딪치다, 찌르다, 갑작스러운",トツ,つ(く),"突 = 穴 + 大。 「穴」는 ""구멍""을 뜻합니다. 「大」는 ""크다""라는 뜻입니다. 突는 ""구멍(穴)에 커다란 것(大)을 확 찔러넣다"" -> ""부딪치다, 찌르다, 갑작스러운""이라는 뜻의 글자입니다.",음독은 トツ입니다. 특별한 점은 없습니다.,"突く는 ""찌르다""라는 뜻의 타동사입니다. 예문) 針で指を突く 바늘로 손가락을 찌르다 肘で脇を突く 팔꿈치로 옆구리를 쿡 찌르다 弱点を突く 약점을 찌르다 意表を突く 의표를 찌르다 問題の核心を突く 문제의 핵심을 찌르다",no
112,N2,接,이을 접,"""이을 접"". 접하다, 접촉하다, 잇다",セツ,つ(ぐ),"接 = 扌 + 妾。 「扌」는 ""손""을 뜻합니다. 「女」는 ""여자""를 뜻합니다. 立는 여기서는 ""땋아올린 여자의 머리""를 그린 모양자입니다. 接는 ""여자(女)의 머리(立)를 만지작거리다(扌)"" -> ""접하다, 접촉하다, 잇다""라는 뜻의 글자입니다.",음독은 セツ입니다. 특별한 점은 없습니다.,"接ぐ는 ""이어 붙이다, 접목하다""라는 뜻의 타동사입니다.",no
113,N2,授,줄 수,"""줄 수"". 주다, 전수하다",ジュ,さず(ける)、さず(かる),"授 = 扌 + 受。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「受」(ジュ)는 ""받다""라는 뜻입니다. 授는 ""받는 사람(受)에게 건네주다(扌)"" -> ""주다, 전수하다""라는 뜻의 글자입니다. (受는 소리부도 겸함)",음독은 ジュ입니다. 특별한 점은 없습니다.,"授ける는 ""(윗사람이 아랫사람에게) 주다, 하사하다""라는 뜻의 2그룹 타동사입니다. 授かる는 ""(신불이나 윗사람이) 내려주시다""라는 뜻의 자동사/타동사입니다. 예문) 文化勲章を授ける 문화 훈장을 수여하다 秘法を授ける 비법을 전수하다 幸せを授けてくれる 복을 내려 주다 秘伝を授かる 비전을 전수받다 才能を授かる 재능을 타고나다(내려 주시다) 十年ぶりに授かった長男십 년 만에 얻은 장남",no
114,N2,効,본받을 효,"""본받을 효"". 효과, 효능, 효율",コウ,き(く),"効 = 交 + 力。 (소리부 겸 의미부)「交」(コウ)는 ""교차하다, 교제하다""라는 뜻입니다. (의미부)「力」는 ""힘""을 뜻합니다. 効는 ""약효(力)가 몸에 스며들다(交)"" -> ""효과, 효능, 효율""이라는 뜻의 글자입니다. (交는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,"効く는 ""효과가 있다, 효능이 나타나다""라는 뜻의 자동사입니다.",no
115,N2,湾,물굽이 만,"""물굽이 만"". (바닷가의) 만, 물굽이",ワン,,"湾 = 氵 +弯。 「氵」는 ""물""을 뜻합니다. 弯는 여기서는 ""강물(亦)이 굽이쳐 흐르는(弓) 모습""을 그린 모양자입니다. 湾은 ""물(氵)이 굽이쳐 흐르는(弯) 곳"" -> ""만, 물굽이""라는 뜻의 글자입니다.",음독은 ワン입니다. 특별한 점은 없습니다.,湾의 정식 훈독은 없습니다.,no
116,N2,処,곳 처,"""곳 처"". 머무르다, 처리하다",ショ,,"処 = 夂 + 几。 「夂」는 ""발""을 뜻합니다. 几는 여기서는 ""책상""을 그린 모양자입니다. 処는 ""일을 하다가 책상(几)에 기대서서(夂) 쉬다"" -> ""머무르다, 처리하다""라는 뜻의 글자입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,処의 정식 훈독은 없습니다.,no
117,N2,旧,옛 구,"""옛 구"". 오랜, 옛날",キュウ,,"旧 = 丨 + 日。 「日」는 ""날짜""를 뜻합니다. 丨는 여기서는 ""(날짜가) 지나가다""라는 뜻을 표현한 모양자입니다. 旧는 ""지나간(丨) 나날들(日)"" -> ""오랜, 옛날""이라는 뜻의 글자입니다.",음독은 キュウ입니다. 특별한 점은 없습니다.,旧의 정식 훈독은 없습니다.,no
118,N2,否,아닐 부,"""아닐 부"". 부정, 아니다",ヒ,いな,"否 = 不 + 口。 「不」는 ""아니다""라는 뜻입니다. 「口」는 ""입""을 뜻합니다. 否는 ""부정하는(不) 말(口)"" -> ""아니다, 부정""이라는 뜻의 글자입니다.",음독은 ヒ입니다. 특별한 점은 없습니다.,"훈독은 いな입니다. 주로 ~か否か의 형태로 ""~인지 아닌지""라는 뜻으로 쓰입니다.",no
119,N2,師,스승 사,"""스승 사"". 전문가, 기술자, 스승, 지도자",シ,,"師 = 𠂤 +帀。 「𠂤」는 ""언덕""을 뜻합니다. 帀는 ""두르다, 에워싸다""라는 뜻의 글자입니다. 帀 = 一 + 巾。 「巾」는 ""수건, 천""을 뜻합니다. 一는 여기서는 ""천을 두른 모습""을 그린 모양자입니다. 帀는 ""천(巾)을 머리에 두르다(一)"" -> ""두르다, 에워싸다""라는 뜻의 글자입니다. 師는 ""단상(𠂤) 주위를 에워싸고(帀) 가르침을 받는 제자들"" -> ""전문가, 스승""이라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,師의 정식 훈독은 없습니다.,no
120,N2,批,비평할 비,"""비평할 비"". 비평하다",ヒ,,"批 = 扌 + 比。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「比」(ヒ)는 ""비교하다""라는 뜻입니다. 批는 ""손(扌)으로 가리키며 비교하고(比) 평가하다"" -> ""비평하다""라는 뜻의 글자입니다. (比는 소리부도 겸함)",음독은 ヒ입니다. 특별한 점은 없습니다.,批의 정식 훈독은 없습니다.,no
121,N2,易,바꿀 역/쉬울 이,"""바꿀 역/쉬울 이"". 바꾸다, 쉽다, 운세",エキ、イ,やさ(しい),"易는 ""접시(日)에 담긴 물을 쏟아버리는(勿) 모습""을 그린 상형문자입니다. 라는 의미입니다. 주의) 모양이 비슷한「昜」와 혼동하지 않도록 주의해주세요.",음독은 エキ、イ입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,"易しい는 ""쉽다""라는 뜻의 형용사입니다.",no
122,N2,存,있을 존,"""있을 존"". 존재하다, 있다",ソン、ゾン,,"存 = 才 + 子。 「才」는 ""재능""을 뜻합니다. 「子」는 ""아이""를 뜻합니다. 存는 ""아이(子)에게는재능(才)이 있다"" -> ""있다, 존재하다""라는 뜻의 글자입니다.",음독은 ソン、ゾン입니다. 특별한 구분법은 없습니다.,存의 정식 훈독은 없습니다.,no
123,N2,券,문서 권,"""문서 권"". 표, 증서, 권(증권/채권 등)",ケン,,"券 = 龹 + 刀。 「刀」는 ""칼""을 뜻합니다. 龹는 여기서는 ""(칼로 새겨둔) 특별한 표식""을 그린 모양자입니다. 券은 ""진짜라는표식(龹)이 새겨진(刀) 증서"" -> ""증서, 표""라는 뜻의 글자입니다.",음독은 ケン입니다. 특별한 점은 없습니다.,券의 정식 훈독은 없습니다.,no
124,N2,座,자리 좌,"""자리 좌"". 자리, 좌석, 앉다",ザ,すわ(る),"座 = 广 + 土 + 人 + 人。 「广」는 ""집, 건물""을 뜻합니다. 「土」는 ""땅""을 뜻합니다. 「人」는 ""사람""을 뜻합니다. 座는 ""집(广)의 바닥(土)에 앉아있는 사람들(人人)"" -> ""자리, 앉다, 좌석""이라는 뜻의 글자입니다.",음독은 ザ입니다. 특별한 점은 없습니다.,"座る는 ""앉다""라는 뜻의 자동사입니다. 예문) 椅子に座る 의자에 앉다 子供を正しく座らせる 아이를 바르게 앉히다",no
125,N2,破,깨뜨릴 파,"""깨뜨릴 파"". 깨뜨리다, 파괴하다",ハ,やぶ(る)、やぶ(れる),"破 = 石 + 皮。 (의미부)「石」는 ""돌""을 뜻합니다. (소리부 겸 의미부)「皮」(ヒ)는 ""가죽, 표면""을 뜻합니다. 破는 ""돌(石)의 표면(皮)을 두드려 깨뜨리다"" -> ""깨뜨리다, 파괴하다""라는 뜻의 글자입니다. (皮는 소리부(ヒ -> ハ)도 겸함)",음독은 ハ입니다. 특별한 점은 없습니다.,"破る는 ""깨뜨리다, 부수다""라는 뜻의 타동사입니다. 破れる는 ""찢어지다, 터지다, 깨지다""라는 뜻의 2그룹 자동사입니다. 예문) 壁を破る 벽을 부수다 ガラスを破る 유리를 깨다 紙が破れる 종이가 찢어지다 ガラスが破れる 유리가 깨지다",no
126,N2,編,엮을 편,"""엮을 편"". 엮다, 편찬하다, 편집하다",ヘン,あ(む),"編 = 糸 + 扁。 (의미부)「糸」는 ""실""을 뜻합니다. (소리부 겸 의미부)「扁」(ヘン)은 ""집(戸) 안의 책(冊)""을 뜻하는 글자입니다(링크 참조). 編는 ""집 안의 책들(扁)을 하나로 묶다(糸)"" -> ""엮다, 편찬하다, 편집하다""라는 뜻의 글자입니다. (扁는 소리부도 겸함)",음독은 ヘン입니다. 특별한 점은 없습니다.,"編む는 ""뜨다, 짜다, 엮다""라는 뜻의 타동사입니다.",no
127,N2,捜,찾을 수,"""찾을 수"". 찾다, 수색하다",ソウ,さが(す),"捜 = 扌 + 申 + 又。 「扌」는 ""손""을 뜻합니다. 申는 여기서는 ""횃불""을 그린 모양자입니다. 「又」는 ""손""을 뜻합니다. 捜는 ""양 손(扌+又)에 횃불(申)을 들고 사람을 찾아다니다"" -> ""찾다, 수색하다""라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"捜す는 ""(잃어버린 것을) 찾아다니다, 수색하다""라는 뜻의 타동사입니다. 예문) 落した財布を捜す 잃어버린 지갑을 찾다 犯人を捜す 범인을 찾다",no
128,N2,除,덜 제,"""덜 제"". 제거하다, 없애다",ジョ、ジ,のぞ(く),"除 = ⻖ + 余。 「⻖」는 ""언덕""을 뜻합니다. 余는 ""잎이 풍성한 나무""를 그린 상형문자입니다. 除는 ""언덕(⻖)의 나무(余)를 베다"" -> ""제거하다, 덜다""라는 뜻의 글자입니다.",음독은 ジョ、ジ입니다. 그러나 절대다수는 ジョ로 읽습니다. ジ는 掃除(청소)를 제외하고는 거의 쓰이지 않는 음독입니다.,"除く는 ""제거하다, 빼다, 제외하다""라는 뜻의 타동사입니다. 예문) 雑草を除く 잡초를 제거하다 名簿から除く 명부에서 빼다 一人を除いて全員が賛成した 한 명을 제외하고 전원이 찬성했다",no
129,N2,降,내릴 강/항복할 항,"""내릴 강/항복할 항"". 내리다, 내려오다, 항복하다",コウ,お(りる)、お(ろす)、ふ(る),"降 = ⻖ + 夂 + 㐄。 「⻖」는 ""언덕""을 뜻합니다. 「夂」는 ""발""을 뜻합니다. 「㐄」는 ""발""을 뜻합니다. 降는 ""언덕(⻖)을 걸어 내려오다(夂+㐄)"" -> ""내려가다, 내리다, 항복하다""라는 뜻의 글자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"1.降りる、降ろす 降りる는 ""(탈것/역 등에서) 내리다""라는 뜻의 2그룹 자동사입니다. 降ろす는 ""(탈것에서) 내려놓다""라는 뜻의 타동사입니다. 예문) 電車から降りる 전철에서 내리다 乗客を降ろす 승객을 내려 주다 2.降る 降る는 ""(비/눈 등이) 내리다""라는 뜻의 자동사입니다. 예문) 雨が降る 비가 오다 雪が降る 눈이 내리다",no
130,N2,超,뛰어넘을 초,"""뛰어넘을 초"". 뛰어넘다, 초월하다",チョウ,こ(える)、こ(す),"超 = 走 + 召。 (의미부)「走」는 ""달리다""라는 뜻입니다. (소리부 겸 의미부)召(ショウ - 부를 소)는 ""부르다""라는 뜻의 상용한자입니다. 召 = 刀 + 口。 「刀」는 ""칼""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 옛사람들은 ""입은 화를 부르는 문이며, 혀는 몸을 베는 칼이다""라고 경계했다고 합니다. 召는 ""말실수(口)가 화(刀)를 부르다"" -> ""부르다""라는 뜻의 글자입니다. 超는 ""부름(召)에 응해 달려가다(走)"" -> ""뛰어넘다""라는 뜻의 글자입니다. (召는 소리부(ショウ -> チョウ)도 겸함)",음독은 チョウ입니다. 특별한 점은 없습니다.,"超える는 ""(기준/수량/한도 등을) 넘어서다""라는 뜻의 2그룹 자동사입니다. 超す는 ""(기준 등을) 넘다, 초과하다""라는 뜻의 타동사입니다. 예문) 時代を超える 시대를 초월하다 限界を超えて 한계를 넘어서 百人を超す 백 명을 넘다",no
131,N2,責,꾸짖을 책,"""꾸짖을 책"". 책임, 꾸짖다, 책망하다",セキ,せ(める),"責 = 龶 + 貝。 龶는 여기서는 ""무언가가 쌓여있는 모습""을 표현한 모양자입니다. 「貝」는 ""돈""을 뜻합니다. 責는 ""빚(貝)이 쌓이다(龶)""-> ""책임,책망하다, 꾸짖다""라는 뜻의 글자입니다.",음독은 セキ입니다. 특별한 점은 없습니다.,"責める는 ""나무라다, 비난하다, 괴롭히다""라는 뜻의 2그룹 타동사입니다. 예문) 自らを責める 자신을 나무라다 仲間を責める 동료를 비난하다",no
132,N2,並,나란히 병,"""나란히 병"". 나란히",ヘイ,な(み)、なら(べる)、なら(ぶ)、なら(びに),"並는 ""나란히 서 있는 두 사람""을 그린 상형문자입니다.",음독은 ヘイ입니다. 특별한 점은 없습니다.,"1.並べる、並ぶ 並べる는 ""(나란히) 늘어놓다, 열거하다""라는 뜻의 2그룹 타동사입니다. 並ぶ는 ""줄을 서다, 늘어서다, 필적하다""라는 뜻의 자동사입니다. 예문) 一列に並べる 일렬로 늘어놓다 口実を並べる 핑계를 늘어놓다 店が並んでいる 가게가 늘어서 있다 先着順に並んでください 선착순으로 줄을 서 주세요 彼に並ぶ者はいない 그에게 견줄 만한 자는 없다 2.並み、並びに 並み는 ""평균, 평범함, 보통""을 뜻합니다. 並びに는 ""및, 또""라는 뜻입니다. 예문) 並みの選手평범한 선수 首相並びに外相수상 및 외상(외무장관)",no
133,N2,療,고칠 료,"""고칠 료"". 치료하다, 고치다",リョウ,,"療 = 疒 + 尞。 (의미부)「疒」는 ""질병, 질환""을 뜻합니다. (소리부 겸 의미부)「尞」(リョウ)는 ""타오르는 횃불""을 그린 글자입니다(링크 참조). 療는 ""병(疒)을 태워버리다(尞)"" -> ""치료하다, 고치다""라는 뜻의 글자입니다. (尞는 소리부도 겸함)",음독은 リョウ입니다. 특별한 점은 없습니다.,療의 정식 훈독은 없습니다.,no
134,N2,修,닦을 수,"""닦을 수"". 수행하다, 수양하다",シュウ、シュ,おさ(める)、おさ(まる),"修 = 亻 + 丨 + 攵 + 彡。 「亻」는 ""사람""을 뜻합니다. 丨는 여기서는 ""사람(亻)의 등""을 그린 모양자입니다. 「攵」는 ""때리다, 치다""라는 뜻입니다. 彡는 여기서는 ""맞아서 난 자국""을 그린 모양자입니다. 修는 ""사람(亻)의 등(丨)을 채찍질하며(攵+彡) 단련시키다"" -> ""수행하다, 수양하다""라는 뜻의 글자입니다.",음독은 シュウ、シュ입니다. 특별한 구분법은 없습니다.,"修める는 ""수양하다, 익히다""라는 뜻의 2그룹 타동사입니다. 修まる는 ""닦아지다, 좋아지다""라는 뜻의 자동사입니다.",no
135,N2,捕,잡을 포,"""잡을 포"". 붙잡다, 잡다",ホ,と(らえる)、と(らわれる)、と(る)、つか(まえる)、つか(まる),"捕 = 扌 + 甫。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「甫」(ホ)는 ""채소밭""을 뜻합니다. 捕는 ""채소밭(甫)에 서리하러 숨어든 도둑을 붙잡다(扌)"" -> ""붙잡다, 잡다""라는 뜻의 글자입니다. (甫는 소리부도 겸함)",음독은 ホ입니다. 특별한 점은 없습니다.,"1.捕まえる、捕る、捕らえる 捕まえる、捕らえる는 둘 다 ""잡다, 붙잡다, 붙들다""라는 뜻의 2그룹 타동사입니다. 捕る는 ""잡다, 포획하다""라는 뜻의 타동사입니다. 셋의 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요. 예문) 犯人を捕まえる 범인을 붙잡다 タクシーを捕まえる 택시를 잡다 犯人を捕らえる 범인을 붙잡다 魚を捕る 물고기를 잡다 2.捕まる、捕らわれる 捕まる는 ""잡히다, 붙잡히다""라는 뜻의 자동사입니다. 捕らわれる는 ""(도망치던 것이) 붙잡히다, 얽매이다/구애되다""라는 뜻의 2그룹 자동사입니다. 예문) 犯人が捕まる 범인이 붙잡히다 なかなかタクシーが捕まらない 좀처럼 택시가 잡히지 않는다 警察に捕らわれる 경찰에 붙잡히다 形式に捕らわれて本質を忘れてしまう 형식에 얽매여서 본질을 잊어버리다",no
136,N2,危,위태할 위,"""위태할 위"". 위험하다, 위태롭다",キ,あぶ(ない)、あや(うい)、あや(ぶむ),"危 = ⺈ + 厂 + 㔾。 「⺈」는 ""칼""을 뜻합니다. 「厂」는 ""기슭, 절벽""을 뜻합니다. 「㔾」는 ""무릎꿇은 사람""을 뜻하는 글자입니다(링크 참조). 危는 ""칼(⺈)에 찔려절벽(厂) 아래로 굴러 떨어질(㔾) 위기에 처하다"" -> ""위험하다, 위태롭다""라는 뜻의 글자입니다.",음독은 キ입니다. 특별한 점은 없습니다.,"1.危ない、危うい 危ない는 ""위험하다, 위태롭다""라는 뜻의 형용사입니다. 危うい는 ""위태롭다, 아슬아슬하다""라는 뜻의 형용사입니다. 둘의 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요. 예문) 危ない玩具위험한 장난감 危ない刃物위험한 날붙이 命が危ない 생명이 위태롭다 危うく間に合った 아슬아슬하게 제시간에 도착했다 このままでは合格が危うい 이대로는 합격이 위태롭다 危ういところで助かった 위태로운 고비에서 간신히 살아났다 2.危ぶむ 危ぶむ는 ""위험하게 여기다, (실현 여부를) 의심하다""라는 뜻의 타동사입니다. 예문) 成功を危ぶむ 성공을 의심하다(걱정하다) 天気を危ぶむ 날씨를 걱정하다 会社の存立が危ぶまれる 회사의 존립이 위태롭다",no
137,N2,採,캘 채,"""캘 채"". 뽑다, 뽑아내다, 취하다",サイ,と(る),"採 = 扌 +采。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「采」(サイ)는 ""뽑다, 따다""라는 뜻입니다. 採는 ""손(扌)으로 뽑아내다(采)"" -> ""뽑다, 뽑아내다, 취하다""라는 뜻의 글자입니다. (采는 소리부도 겸함)",음독은 サイ입니다. 특별한 점은 없습니다.,"採る는 ""(나물 등을) 채취하다""라는 뜻의 타동사입니다.",no
138,N2,拡,넓힐 확,"""넓힐 확"". 확장하다, 넓히다",カク,,"拡 = 扌 + 広。 「扌」는 ""손""을 뜻합니다. 「広」는 ""넓다""라는 뜻입니다. 拡는 ""잡아당겨(扌) 넓히다(広)"" -> ""확장하다, 넓히다""라는 뜻의 글자입니다.",음독은 カク입니다. 특별한 점은 없습니다.,拡의 정식 훈독은 없습니다.,no
139,N2,故,연고 고,"""연고 고"". 까닭, 이유, 연고",コ,ゆえ,"故 = 古 + 攵。 (소리부 겸 의미부)「古」(コ)는 ""옛날, 오래된""이라는 뜻입니다. (의미부)「攵」는 ""때리다, 치다""라는 뜻입니다. 故는 ""과거(古)의 원한을 이유로 때리다(攵)"" -> ""까닭, 이유, 연고""라는 뜻의 글자입니다. (古는 소리부도 겸함)",음독은 コ입니다. 특별한 점은 없습니다.,"故는 ""까닭, 이유, 사정""을 뜻합니다. 故に는 ""고로, 그러므로, 따라서""라는 뜻입니다. 예문) 若き故の失敗젊기 때문에 저지르는 실패 貧故の盗み 가난 때문의 도둑질 我思う、故に我あり 나는 생각한다, 고로 존재한다",no
