no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
131,N4,首,머리 수,"""머리 수"". 머리, 목",シュ,くび,"首 = 丷 + 丆 + 目。 「目」는 ""눈""을 뜻합니다. 丷+丆는 여기서는 ""머리털""을 그린 모양자입니다. 首는 ""머리털(丷+丆) +눈(目)"" -> ""머리, 목""이라는 뜻의 글자입니다.",음독은 シュ입니다. 특별한 점은 없습니다.,"首는 ""목""을 뜻합니다.",no
132,N4,意,뜻 의,"""뜻 의"". 뜻, 생각, 의미",イ,,"意 = 音 + 心。 音(""소리 음"")은 ""소리""를 뜻하는 상용한자입니다. 音는「言」가 변형되어 만들어진 글자입니다. ""말소리(言)"" -> ""소리""라는 의미입니다. 心(""마음 심"")은 ""마음""을 뜻하는 상용한자입니다. 心는 ""심장""을 본따 그린 상형문자입니다. ""심장"" -> ""마음""이라는 의미입니다. 意는 ""마음(心)의 소리(音)"" -> ""뜻, 생각, 의미""라는 뜻의 글자입니다.",음독은 イ입니다. 특별한 점은 없습니다.,意의 정식 훈독은 없습니다.,no
133,N4,不,아닐 부(불),"""아닐 부(불)"". 아니다, 부정",フ、ブ,,"不는 ""땅속에 뿌리내린 씨앗""을 그린 상형문자입니다. ""아직 싹을 틔우지 못한 씨앗"" -> ""아니다""라는 의미입니다.",음독은 フ、ブ입니다. 특별한 구분법은 없습니다.,不의 정식 훈독은 없습니다.,no
134,N4,作,지을 작,"""지을 작"". 만들다",サク、サ,つく(る),"作 = 亻 + 乍。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「乍」(サク・サ)는 ""바느질하다""라는 뜻의 글자입니다(링크 참조). 作는 ""재봉사(亻)가바느질(乍)로 옷을 만들다"" -> ""만들다""라는 뜻의 글자입니다. (乍는 소리부도 겸함)",음독은 サク、サ입니다. 특별한 구분법은 없습니다.,"作る는 ""만들다""라는 뜻의 타동사입니다.",no
135,N4,用,쓸 용,"""쓸 용"". 쓰다, 사용하다, 이용하다",ヨウ,もち(いる),"用는 ""나무로 만든 울타리""를 본따 그린 상형문자입니다. ""침입자를 막기 위해 울타리를 이용하다"" -> ""이용하다, 사용하다, 쓰다""라는 의미입니다.",음독은 ヨウ입니다. 특별한 점은 없습니다.,"用いる는 ""이용하다, 활용하다""라는 뜻의 2그룹 타동사입니다. 예문) 運搬に車を用いる 운반에 자동차를 이용하다 広く用いられる 널리 쓰이다 新戦法を用いる 새 전법을 쓰다",no
136,N4,度,법도 도,"""법도 도"". 정도, 횟수, 제도",ド、ト、タク,たび,"度 = 广 + 廿 + 又。 「广」는 ""건물, 집""을 뜻하는 부수입니다. 廿는 여기서는 ""벽돌""을 그린 모양자입니다. 「又」는 ""손""을 뜻하는 부수입니다. 度는 ""벽돌(廿)을 쌓아서(又) 집(广)을 짓다""라는 뜻의 글자입니다. 집을 제대로 짓기 위해서는 정교한 측량이 필요합니다. ""정해진 기준대로 정교하게 측량하다"" -> ""정도, 횟수, 제도, 표준""이라는 의미입니다.",음독은 ド、ト、タク입니다. 그러나 절대다수는 ド로 읽습니다. ト、タク는 일부 예외적인 단어에만 쓰이는 음독입니다.,"度는 ""(~할) 때, 때마다""라는 뜻입니다.",no
137,N4,強,강할 강,"""강할 강"". 강하다",キョウ、ゴウ,つよ(い)、つよ(まる)、つよ(める)、し(いる),"強 = 弓 + 厶 + 虫。 「弓」는 ""활""을 뜻하는 부수입니다(링크 참조). 「厶」는 본래 ""팔을 안으로 굽힌 모습""을 그린 글자입니다(링크 참조). 여기서는 ""활시위를 잡아당기는 팔""을 표현한 것입니다. 虫(""벌레 충"")은 ""벌레""를 뜻하는 상용한자입니다. 虫는 ""뿔이 달린 벌레""를 그린 상형문자입니다. 強는 ""활(弓)을 쏘아(厶) 벌레(虫)를 맞추다""라는 뜻입니다. ""작은 벌레도 쏘아 맞출 정도의 활쏘기 실력"" -> ""강하다""라는 의미입니다.",음독은 キョウ、ゴウ입니다. 사용 빈도는 キョウ가 훨씬 높습니다.,"1.強い、強まる、強める 強い는 ""강하다""라는 뜻의 형용사입니다. 強まる는 ""강해지다""라는 뜻의 자동사입니다. 強める는 ""강화하다, 강하게 하다""라는 뜻의  2그룹 타동사입니다. 예문) 彼は数学に強い 그는 수학에 강하다 強い者が勝つ 강한 자가 이긴다 風が強まる 바람이 강해지다 警戒を強める 경계를 강화하다 2.強いる 強いる는 ""강제하다""라는 뜻의 2그룹 타동사입니다. 예문) 自白を強いる 자백을 강요하다",no
138,N4,持,가질 지,"""가질 지"". 가지다, 지니다",ジ,も(つ),"持 = 扌 + 土 + 寸。 「扌」는 ""손""을 뜻하는 부수입니다(링크 참조). 「寸」는 ""손""을 뜻하는 부수입니다. 「土」는 ""흙, 땅""을 뜻합니다. 持는 ""양 손(扌+寸)에 흙덩이(土)를 가득 집어들다"" -> ""가지다, 지니다""라는 뜻의 글자입니다.",음독은 ジ입니다. 특별한 점은 없습니다.,"持つ는 ""쥐다, 들다, 가지다""라는 뜻의 타동사입니다. 예문) 鞄を持つ 가방을 들다 選挙権を持つ 선거권을 가지다",no
139,N4,野,들 야,"""들 야"". 들, 벌판",ヤ,の,"野 = 里 + 予。 「里」는 ""마을""을 뜻합니다. 予(""미리 예"")는 ""미리, 앞서""라는 뜻의 상용한자입니다. 予의 유래에 관해서는 알려진 바가 없습니다. 어떻게 ""미리""라는 뜻을 가지게 되었는지도 알려져 있지 않습니다. 野는 ""마을(里) 앞(予)의 들판"" -> ""벌판, 들""이라는 뜻의 글자입니다.",음독은 ヤ입니다. 특별한 점은 없습니다.,훈독은 の입니다. 특별한 점은 없습니다.,no
140,N4,都,도읍 도,"""도읍 도"". 대도시, 수도",ト、ツ,みやこ,"都 = 者 + ⻏。 「者」는 ""사람""을 뜻합니다. 「⻏」는 ""도시""를 뜻하는 부수입니다(링크 참조). 都는 ""사람(者)이 많이 사는대도시(⻏)"" -> ""대도시, 수도""라는 뜻의 글자입니다.",음독은 ト、ツ입니다. 사용 빈도는 ト가 훨씬 높습니다.,"都는 ""수도, 도읍""을 뜻합니다.",no
141,N4,以,써 이,"""써 이"". ~로써, ~부터",イ,,"以는 본래 ""쟁기로 밭을 가는 사람(人)""을 그린 상형문자입니다. ""도구를 쓰면서부터농사가 쉬워졌다"" -> ""~부터, ~로써""라는 의미입니다.",음독은 イ입니다. 특별한 점은 없습니다.,以의 정식 훈독은 없습니다.,no
142,N4,思,생각 사,"""생각 사"". 생각하다",シ,おも(う),"思 = 田 + 心。 「田」는 ""밭""을 뜻합니다. 心(""마음 심"")은 ""마음""을 뜻하는 상용한자입니다. 心는 ""심장""을 본따 그린 상형문자입니다. ""심장"" -> ""마음""이라는 의미입니다. 思는 ""농사일(田)에 관한 생각이 마음속(心)을 가득 채우다"" -> ""생각하다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"思う는 ""생각하다""라는 뜻의 타동사입니다.",no
143,N4,家,집 가,"""집 가"". 집",カ、ケ,いえ、や,"家 = 宀 + 豕。 「宀」는 ""집""을 뜻하는 부수입니다. 「豕」는 ""돼지""를 뜻하는 부수입니다(링크 참조). 家는 ""돼지(豕)를 키우는 집(宀)"" -> ""집""이라는 뜻의 글자입니다.",음독은 カ、ケ입니다. 사용 빈도는 カ가 높은 편입니다.,"家는 ""집""을 뜻합니다.",no
144,N4,世,세상 세,"""세상 세"". 세상, 세계, 세대",セイ、セ,よ,"世는 ""나뭇가지에 돋아난 새싹들""을 그린 상형문자입니다. ""매년 새로 돋아나는 새싹"" -> ""세대"" -> ""세상, 세계""라는 의미입니다.",음독은 セイ、セ입니다. 특별한 구분법은 없습니다.,"世는 ""세상, 사회, (역사상의) 시대""를 뜻합니다.",no
145,N4,区,구역 구,"""구역 구"". 구역, 구획, 경계",ク,,"区는 ""네모난 공간(匚)을 네 구역(㐅)으로 나눈 모습""을 그린 글자입니다. ""구역을 나누다"" -> ""구역, 구획, 경계""라는 의미입니다.",음독은 ク입니다. 특별한 점은 없습니다.,区의 정식 훈독은 없습니다.,no
146,N4,県,고을 현,"""고을 현"". 현(일본의 행정 구역)",ケン,,"県 = 目 +𠃊+ 小。 県는 본래 ""목매달린 사람""의 모습을 그린 상형문자입니다. 目는 ""사람의 머리"",𠃊는 ""목이 매달린 줄"", 小는 ""몸통과 팔다리""를 각각 모양자로서 표현한 것입니다. 다만, 현재는 본래 뜻과는 관련없이 단순히 발음만 차용한 행정 구역의 단위로서 쓰이고 있습니다.",음독은 ケン입니다. 특별한 점은 없습니다.,県의 정식 훈독은 없습니다.,no
147,N4,進,나아갈 진,"""나아갈 진"". 나아가다, 올라가다",シン,すす(む)、すす(める),"進 = ⻌ + 隹。 「⻌」는 ""길""을 뜻합니다. 「隹」는 ""새""를 뜻하는 부수입니다(링크 참조). 進는 ""길(⻌)을 걸어가는 새(隹)""라는 뜻입니다. 새는 앞으로밖에 걸어갈 수 없다는 특징이 있습니다. ""앞으로만 걷는 새"" -> ""나아가다""라는 의미입니다.",음독은 シン입니다. 특별한 점은 없습니다.,"進む는 ""나아가다""라는 뜻의 자동사입니다. 進める는 ""나아가게 하다, 진행시키다""라는 뜻의 2그룹 타동사입니다. 예문) 前に進む 앞으로 나아가다(전진하다) 波を蹴立てて進む 파도를 헤치며 나아가다 会議を進める 회의를 진행시키다 工事を進める 공사를 진척시키다",no
148,N4,正,바를 정,"""바를 정"". 바르다",セイ、ショウ,ただ(しい)、ただ(す)、まさ,"正 = 一 + 止。 一는 여기서는 ""성문""을 그린 모양자입니다. 「止」는 ""발""을 뜻하는 부수입니다(링크 참조). 正는 ""성문(一)을 향해 진격하는 발(止)""이라는 뜻입니다. 전쟁을 일으키고 적을 토벌하기 위해서는 정당한 명분이 있어야 합니다. ""정당한 명분"" -> ""바르다""라는 의미입니다.",음독은 セイ、ショウ입니다. 특별한 구분법은 없습니다.,"正しい는 ""바르다""라는 뜻의 형용사입니다. 正す는 ""바로잡다, 고치다""라는 뜻의 타동사입니다.",no
149,N4,院,집 원,"""집 원"". 관청/학교/병원 등 각종 기관",イン,,"院 = ⻖ + 宀 + 元。 「⻖」는 ""언덕, 산""을 뜻합니다.여기서는 ""높은 언덕"" -> ""경계, 담장""이라는 뜻으로 쓰인 것입니다. 「宀」는 ""집""을 뜻합니다. 元(""으뜸 원"")은 ""으뜸, 근원""을 뜻하는 상용한자입니다. 元 = 一 + 兀。 兀는 여기서는「人」가 변형된 것으로, ""사람""을 뜻합니다. 一는 여기서는 ""사람(兀)의 머리""를 강조해서 표현한 모양자입니다. 元는 ""사람(兀)의 머리(一)"" -> ""으뜸, 근본, 근원""이라는 뜻의 글자입니다. 院는 ""높은담장(⻖)으로 둘러싸인 중요한(元) 집(宀)""-> ""기관""이라는 뜻의 글자입니다.",음독은 イン입니다. 특별한 점은 없습니다.,院의 정식 훈독은 없습니다.,no
150,N4,心,마음 심,"""마음 심"". 마음, 의식, 정신",シン,こころ,"心는 ""심장""을 본따 그린 상형문자입니다. ""심장"" -> ""마음""이라는 의미입니다.",음독은 シン입니다. 특별한 점은 없습니다.,"心는 ""마음""을 뜻합니다.",no
151,N4,界,지경 계,"""지경 계"". 경계, 범위 안",カイ,,"界 = 田 + 介。 「田」는 ""밭""을 뜻합니다. 介(""끼일 개"")는 ""끼다, 끼이다""라는 뜻의 상용한자입니다. 介는 ""갑옷을 껴입은 모습""을 그린 상형문자입니다. ""갑옷을 껴입다"" -> ""끼다, 끼이다""라는 의미입니다. 界는 ""논밭(田)들 사이에 끼인(介) 경계선""-> ""경계, 범위 안""이라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,界의 정식 훈독은 없습니다.,no
152,N4,産,낳을 산,"""낳을 산"". 낳다, 생산하다",サン,う(む)、う(まれる)、うぶ,"産 = 产 + 生。 产는 여기서는「广」이 변형된 것으로, ""집, 건물""을 뜻합니다. 「生」는 ""태어나다""라는 뜻입니다. 産는 ""집(产)에서 아기가 태어나다(生)"" -> ""낳다, 생산하다""라는 뜻의 글자입니다.",음독은 サン입니다. 특별한 점은 없습니다.,"産む는 ""낳다""라는 뜻의 타동사입니다. 産まれる는 ""태어나다""라는 뜻의 2그룹 자동사입니다.",no
153,N4,教,가르칠 교,"""가르칠 교"". 가르치다",キョウ,おし(える)、おそ(わる),"教 = 耂 + 子 + 攵。 「耂」는 ""노인""을 뜻합니다. 「子」는 ""아이""를 뜻합니다. 「攵」는 ""때리다, 치다""라는 뜻의 부수입니다. 教는 ""할아버지(耂)가 아이(子)를 회초리로 때리며(攵) 가르치다"" -> ""가르치다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,"教える는 ""가르치다""라는 뜻의 2그룹 타동사입니다. 教わる는 ""가르침을 받다""라는 뜻의 타동사입니다.",no
154,N4,文,글월 문,"""글월 문"". 문장, 문예, 글자",ブン、モン,ふみ,"文은 ""가슴팍에 커다란 문신이 있는 사람""을 그린 상형문자입니다. ""문신"" -> ""문양"" -> ""문자, 문장, 문예""라는 의미입니다.",음독은 ブン、モン입니다. 특별한 구분법은 없습니다.,"文는 ""편지, 책, 문서""를 뜻합니다.",no
155,N4,元,으뜸 원,"""으뜸 원"". 근본, 근원, 으뜸",ゲン、ガン,もと,"元 = 二 + 儿。 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 二는 여기서는 ""사람(儿)의 머리""를 강조해서 그린 모양자입니다. 元는 ""사람(儿)의 머리(二)"" -> ""으뜸, 근본, 근원""이라는 뜻의 글자입니다.",음독은 ゲン、ガン입니다. 특별한 구분법은 없습니다.,"元는 ""기원, 근원""을 뜻합니다.",no
156,N4,重,무거울 중,"""무거울 중"". 무겁다, 겹치다",ジュウ、チョウ,え、おも(い)、かさ(ねる)、かさ(なる),"重는 본래 ""무거운 봇짐을 진 사람""을 그린 상형문자입니다. 시간이 지나며 왼쪽의 ""사람"" 부분은 생략되고 오른쪽의 ""봇짐"" 부분만 남아서 지금의 형태가 된 것입니다. ""무거운 봇짐"" -> ""무겁다, 겹치다""라는 의미입니다.",음독은 ジュウ、チョウ입니다. 특별한 구분법은 없습니다.,"1.重い 重い는 ""무겁다""라는 뜻의 형용사입니다. 예문) 鉄は水より重い 철은 물보다 무겁다 2.重ねる、重なる 重ねる는 ""포개다, 겹치다, 거듭하다""라는 뜻의 2그룹 타동사입니다. 重なる는 ""겹쳐지다, 포개지다, 거듭되다""라는 뜻의 자동사입니다. 예문) 皿を重ねる 접시를 포개다(쌓아놓다) 失敗を重ねる 실패를 거듭하다 落ち葉が重なっている 낙엽이 쌓여 있다 重なる災難거듭되는 재난 3. え 重는 숫자를 나타내는 단어 뒤에 붙어서 ""~겹""이라는 뜻을 나타내는 접미사입니다.",no
157,N4,近,가까울 근,"""가까울 근"". 가깝다",キン,ちか(い),"近 = ⻌ + 斤。 「⻌」는 ""길""을 뜻합니다. 「斤」는 ""도끼""를 뜻합니다. 近는 ""길(⻌)에서 도끼(斤)를 든 강도를 만나다""라는 뜻입니다. ""강도가 눈앞에 있다"" -> ""가깝다""라는 의미입니다.",음독은 キン입니다. 특별한 점은 없습니다.,"近い는 ""가깝다""라는 뜻의 형용사입니다.",no
158,N4,考,생각할 고,"""생각할 고"". 생각하다, 깊이 헤아리다, 조사하다",コウ,かんが(える),"考 = 耂 + 丂。 「耂」는 ""노인""을 뜻합니다. 丂는 여기서는 ""지팡이""를 그린 모양자입니다. 考는 ""지팡이를 짚고(丂) 생각에 잠긴 노인(耂)"" -> ""생각하다, 깊이 헤아리다""라는 뜻의 글자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"考える는 ""생각하다, 고려하다, 구상하다""라는 뜻의 2그룹 타동사입니다.",no
159,N4,画,그림 화/그을 획,"""그림 화/그을 획"". 그림/획",ガ、カク,,"画는 ""논밭(田) 주위에 그어놓은 경계선""을 그린 상형문자입니다. ""논밭 주위에 경계선을 긋다"" -> ""획, 그리다""라는 의미입니다.",음독은 ガ、カク입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,画의 정식 훈독은 없습니다.,no
160,N4,海,바다 해,"""바다 해"". 바다",カイ,うみ,"海 = 氵 + 毎。 「氵」는 ""물""을 뜻하는 부수입니다(링크 참조). 「毎」는 본래 ""머리에 비녀를 꽂은 어머니""를 그린 글자입니다(링크 참조). 대지나 바다는 흔히 ""생명의 어머니""로 비유되곤 합니다. 海는 ""생명의 어머니(毎)인바다(氵)"" -> ""바다""라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,"海는 ""바다""를 뜻합니다.",no
161,N4,売,팔 매,"""팔 매"". 팔다",バイ,う(る)、う(れる),"売 = 士 + 冖 + 儿。 士는 여기서는 ""도자기""를 그린 모양자입니다. 冖는 여기서는 ""(노점의) 판매대""를 그린 모양자입니다. 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 売는 ""도자기(士)를 진열해두고(冖) 파는노점상(儿)"" -> ""팔다""라는 뜻의 글자입니다.",음독은 バイ입니다. 특별한 점은 없습니다.,"売る는 ""팔다""라는 뜻의 타동사입니다. 売れる는 ""팔리다""라는 뜻의 2그룹 자동사입니다.",no
162,N4,知,알 지,"""알 지"". 알다, 지혜",チ,し(る),"知 = 矢 + 口。 「矢」는 ""화살""을 뜻하는 부수입니다(링크 참조).여기서는 ""화살을 날리다"" -> ""전달하다""라는 뜻으로 쓰인 것입니다. 「口」는 ""입""을 뜻합니다. 知는 ""말(口)로 지식을 전달하다(矢)"" -> ""지식, 알다""라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,"知る는 ""알다""라는 뜻의 1그룹 타동사입니다.",no
163,N4,集,모을 집,"""모을 집"". 모이다, 모으다",シュウ,あつ(まる)、あつ(める)、つど(う),"集 = 隹 + 木。 「隹」는 ""새""를 뜻하는 부수입니다. 「木」는 ""나무""를 뜻합니다. 集는 ""나무(木) 위에 모여앉은 새들(隹)"" -> ""모이다""라는 뜻의 글자입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"1.集める、集まる 集める는 ""모으다""라는 뜻의 2그룹 타동사입니다. 集まる는 ""모이다""라는 뜻의 자동사입니다. 예문) データを集める 데이터를 모으다 人材を集める 인재를 모으다 視線が集まる 시선이 쏠리다 広場に集まる 광장에 모이다 2.集う 集う는 ""모이다""라는 뜻의 자동사입니다. 예문) 全員が集う 전원이 모이다 참고)集まる、集う의 차이점 아래 예문을 참조해 주세요. 예문) 視線が集まる 시선이 쏠리다(集う는 불가능) 全員が集う 전원이 모이다(集まる도 가능)",no
164,N4,別,다를/나눌 별,"""다를/나눌 별"". 나누다, 다르다",ベツ,わか(れる),"別 = 𠮠 + 刂。 𠮠는「冎」가 변형된 것으로, ""뼈""를 뜻합니다(링크 참조). 「刂」는 ""칼""을 뜻합니다. 別는 ""고기에서 뼈(𠮠)를 발라내다(刂)"" -> ""분리하다, 나누다""라는 뜻의 글자입니다.",음독은 ベツ입니다. 특별한 점은 없습니다.,"別れる는 ""작별하다, 헤어지다""라는 뜻의 2그룹 자동사입니다.",no
165,N4,物,물건 물,"""물건 물"". 물건",ブツ、モツ,もの,"物 = 牜 + 勿。 「牜」는 ""소""를 뜻하는 부수입니다(링크 참조). 勿는 여기서는 ""무언가를 칼로 내리치는 모습""을 그린 모양자입니다. 物는 ""소의 뿔(牜)을 칼로 내리쳐(勿) 잘라내다""라는 뜻입니다. ""잘라낸 소의 뿔"" -> ""물건, 제품""이라는 의미입니다.",음독은 ブツ、モツ입니다. 특별한 구분법은 없습니다.,훈독은 もの입니다. 특별한 점은 없습니다.,no
166,N4,引,끌 인,"""끌 인"". 당기다",イン,ひ(く)、ひ(ける),"引 = 弓 + 丨。 「弓」는 ""활""을 뜻하는 부수입니다. 丨는 여기서는 ""활시위""를 그린 모양자입니다. 引는 ""활(弓)의 시위(丨)를 당기다"" -> ""당기다""라는 뜻의 글자입니다.",음독은 イン입니다. 특별한 점은 없습니다.,"引く는 ""끌다, 당기다""라는 뜻의 타동사입니다. 引ける는 ""(그날의 일이) 끝나다/파하다, 기가 죽다""라는 뜻의 2그룹 자동사입니다. 예문) 綱を引く 밧줄을 끌어당기다 目を引く広告눈길을 끄는 광고 学校は3時に引ける 학교는 3시에 끝난다 気が引ける 기가 죽다",no
167,N4,使,부릴 사,"""부릴 사"". 쓰다, 사용하다",シ,つか(う),"使 = 亻 + 吏。 「亻」는 ""사람""을 뜻합니다. 吏(""벼슬아치 리"")는 ""관리, 벼슬아치""를 뜻하는 상용한자입니다. 吏는 ""제사를 지낼 때 쓰는 주술 도구를 든 손""을 그린 상형문자입니다. ""제사를 주관하는 제사장"" -> ""관리, 벼슬아치""라는 의미입니다. 使는 ""벼슬아치(吏)가 아랫사람(亻)을 부리다"" -> ""사용하다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"使う는 ""사용하다""라는 뜻의 타동사입니다.",no
168,N4,所,바 소,"""바 소"". 곳, 장소",ショ,ところ,"所 = 戸 + 斤。 戸(""집 호"")는 ""출입구, 문, 집""을 뜻하는 상용한자입니다. 戸는 ""외닫이 문""을 본따 그린 상형문자입니다. ""외닫이 문"" -> ""집, 문, 출입구""라는 의미입니다. 「斤」는 ""도끼""를 뜻하는 부수입니다. 所는 ""도끼(斤)로 벽을 부수고 출입구(戸)를 만들다""라는 뜻입니다. ""출입할 수 있는 공간"" -> ""곳, 장소""라는 의미입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,"所는 ""곳, 장소""를 뜻합니다.",no
169,N4,品,물건 품,"""물건 품"". 물건, 물품",ヒン,しな,"品는 ""여러 개의 물건을 쌓아놓은 모습""을 그린 상형문자입니다.",음독은 ヒン입니다. 특별한 점은 없습니다.,"品는 ""물건, 물품, 품질""을 뜻합니다.",no
170,N4,計,셀 계,"""셀 계"". 수를 세다, 계산하다",ケイ,はか(る)、はか(らう),"計 = 言 + 十。 「言」는 ""말하다""라는 뜻입니다. 「十」는 ""10""을 뜻합니다. 計는 ""숫자를 10(十)까지 세다(言)""-> ""셈, 계산""이라는 뜻의 글자입니다.",음독은 ケイ입니다. 특별한 점은 없습니다.,"計る는 ""세다""라는 뜻의 타동사입니다. 計らう는 ""배려하다, 적절히 조처하다""라는 뜻의 타동사입니다.",no
171,N4,死,죽을 사,"""죽을 사"". 죽음, 죽다",シ,し(ぬ),"死 = 歹 + 匕。 「歹」는 ""시체""를 뜻하는 부수입니다(링크 참조). 「匕」는 ""넘어져있는 사람""을 뜻합니다. 死는 ""죽어 넘어져(匕) 뼈만 남은 시체(歹)"" -> ""죽다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"死ぬ는 ""죽다""라는 뜻의 자동사입니다.",no
172,N4,特,특별할 특,"""특별할 특"". 특별함",トク,,"特 =牜 + 寺。 「牜」는 ""소""를 뜻합니다. 寺(ジ - ""절 사"")는 ""절, 사찰""을 뜻하는 상용한자입니다. 寺 = 土 + 寸。 「寸」는""손""을 뜻합니다. 「土」는 ""흙""을 뜻합니다. 寺는 ""무덤(土)앞에서 합장하는(寸) 스님""이라는 뜻의 글자입니다. ""합장하는 스님"" -> ""절""이라는 의미입니다. 먼 옛날에는 소가 신성한 동물로서 숭배되는 경우가 많았다고 합니다. 特는 ""신성한 동물(牜) + 신성한 장소(寺)"" -> ""특별하다""라는 뜻의 글자입니다.",음독은 トク입니다. 특별한 점은 없습니다.,特의 정식 훈독은 없습니다.,no
173,N4,私,사사로울 사,"""사사로울 사"". 나, 개인",シ,わたし、わたくし,"私 = 禾 + 厶。 「禾」는 ""곡식""을 뜻하는 부수입니다(링크 참조). 「厶」는 ""사사로운, 개인적인""이라는 뜻의 부수입니다(링크 참조). 私는 ""내 소유(厶)의 곡식(禾)"" -> ""나, 개인""이라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"私는 ""나""라는 뜻입니다. 주로 여자가 쓰는 일인칭이며, 남성이 쓸 경우는 공적인 자리에서 격식을 차릴 때 씁니다. 私는私보다 조금 더 격식을 차린 말투입니다.",no
174,N4,始,시작 시,"""시작 시"". 시작, 시작하다",シ,はじ(める)、はじ(まる),"始 = 女 + 台。 「女」는 ""여자""를 뜻합니다. 台(""대 대"")는 ""받침대""라는 뜻의 상용한자입니다.여기서는 ""부엌의 도마""를 뜻합니다. 台 = 厶 + 口。 口는 여기서는 ""받침대""를 그린 모양자입니다. 厶는 여기서는 단순히 ""무언가 올려져있는 모습""을 그린 모양자입니다. 台는 ""무언가 올려져있는(厶) 받침대(口)"" -> 받침대""라는 뜻의 글자입니다. 여자아이가 집안일을 배울 수 있는 나이가 되면 가사를 배우게 됩니다. 始는 ""여자아이(女)가부엌일(台)을 배우기 시작하다"" -> ""시작하다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"始まる는 ""시작되다""라는 뜻의 자동사입니다. 始める는 ""시작하다""라는 뜻의 2그룹 타동사입니다.",no
175,N4,朝,아침 조,"""아침 조"". 아침",チョウ,あさ,"朝 =𠦝+ 月。 「𠦝」는 ""떠오르는 아침해""를 그린 글자입니다(링크 참조). 「月」는 ""달""을 뜻합니다. 朝는 ""막 떠오르는 아침해(𠦝)와 아직 지지 않은 달(月)"" -> ""아침""이라는 뜻의 글자입니다.",음독은 チョウ입니다. 특별한 점은 없습니다.,"朝는 ""아침""을 뜻합니다.",no
176,N4,村,마을 촌,"""마을 촌"". 마을",ソン,むら,"村 = 木 + 寸。 「木」는 ""나무""를 뜻합니다. 「寸」는 ""손""을 뜻합니다. 村는 ""사람의 손(寸)이 닿은 숲속(木)의 마을"" -> ""마을""이라는 뜻의 글자입니다.",음독은 ソン입니다. 특별한 점은 없습니다.,"村는 ""마을""을 뜻합니다.",no
177,N4,運,옮길 운,"""옮길 운"". 옮기다, 운반하다, 나르다, 운/행운",ウン,はこ(ぶ),"運 = ⻌ + 冖 + 車。 「⻌」는 ""길""을 뜻합니다. 「車」는 ""수레, 차""를 뜻합니다. 冖는 여기서는 ""수레 위에 실은 짐""을 그린 모양자입니다. 運는 ""짐(冖)을 가득 싣고 길(⻌)을 가는 수레(車)"" -> ""옮기다, 운반하다""라는 뜻의 글자입니다.",음독은 ウン입니다. 특별한 점은 없습니다.,"運ぶ는 ""옮기다, 운반하다""라는 뜻의 타동사입니다.",no
178,N4,終,마칠 종,"""마칠 종"". 끝나다, 마지막",シュウ,お(わる)、お(える),"終 = 糸 + 冬。 「糸」는 ""실""을 뜻하는 부수입니다(링크 참조). 冬(""겨울 동"")은 ""겨울""을 뜻하는 상용한자입니다. 冬 = 夂 + 冫。 「夂」는 ""발""을 뜻하는 부수입니다. 「冫」는 ""얼음""을 뜻하는 부수입니다(링크 참조). 冬는 ""발(夂) 밑의 얼음(冫)"" -> ""얼어붙은 길"" -> ""겨울""이라는 뜻의 글자입니다. 終는 ""실(糸)의 끝부분 + 한 해의 마지막 계절(冬)"" -> ""끝나다""라는 뜻의 글자입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"終わる는 ""끝나다""라는 뜻의 자동사 겸 타동사입니다. 終える는 ""끝내다, 마치다""라는 뜻의 2그룹 타동사입니다.",no
179,N4,台,대 대,"""대 대"". 받침대",ダイ、タイ,,"台 = 厶 + 口。 口는 여기서는 ""받침대""를 그린 모양자입니다. 厶는 여기서는 단순히 ""무언가 올려져있는 모습""을 그린 모양자입니다. 台는 ""무언가 올려져있는(厶) 받침대(口)"" -> 받침대""라는 뜻의 글자입니다.",음독은 ダイ、タイ입니다. 특별한 구분법은 없습니다.,台의 정식 훈독은 없습니다.,no
